k,type,score,label
2,Kmeans,0.476605,0
2,Kmeans,0.516472,0
2,Kmeans,0.63992,0
2,Kmeans,0.577317,0
2,Kmeans,0.565914,0
2,Kmeans,0.585702,0
2,Kmeans,0.419495,1
2,Kmeans,0.56333,0
2,Kmeans,0.59532,0
2,Kmeans,0.555564,0
2,Kmeans,0.589591,0
2,Kmeans,0.552375,0
2,Kmeans,0.651757,1
2,Kmeans,0.566356,0
2,Kmeans,0.086998,0
2,Kmeans,0.530277,0
2,Kmeans,0.597628,1
2,Kmeans,0.553349,0
2,Kmeans,0.599299,0
2,Kmeans,0.535644,0
2,Kmeans,0.625651,0
2,Kmeans,0.611851,0
2,Kmeans,0.3176,0
2,Kmeans,0.603026,1
2,Kmeans,0.606793,0
2,Kmeans,0.405186,0
2,Kmeans,0.01829,0
2,Kmeans,0.639563,0
2,Kmeans,0.653086,1
2,Kmeans,0.649925,1
2,Kmeans,0.600865,0
2,Kmeans,0.643622,0
2,Kmeans,0.54623,0
2,Kmeans,0.378182,0
2,Kmeans,0.618687,0
2,Kmeans,0.294339,0
2,Kmeans,0.012434,1
2,Kmeans,0.609293,0
2,Kmeans,0.567391,0
2,Kmeans,0.567784,0
2,Kmeans,0.524357,1
2,Kmeans,0.625726,0
2,Kmeans,0.658423,0
2,Kmeans,0.63929,1
2,Kmeans,0.464994,0
2,Kmeans,0.619766,0
2,Kmeans,0.600775,1
2,Kmeans,0.603272,0
2,Kmeans,0.545112,0
2,Kmeans,0.625949,0
2,Kmeans,0.64592,0
2,Kmeans,0.43285,0
2,Kmeans,0.55654,0
2,Kmeans,0.048843,1
2,Kmeans,0.237316,1
2,Kmeans,0.651476,0
2,Kmeans,0.570837,0
2,Kmeans,0.501485,0
2,Kmeans,0.555249,0
2,Kmeans,0.649963,0
2,Kmeans,0.239142,0
2,Kmeans,0.625949,0
2,Kmeans,0.606182,0
2,Kmeans,0.38704,1
2,Kmeans,0.530041,0
2,Kmeans,0.508777,1
2,Kmeans,0.272836,0
2,Kmeans,0.625103,0
2,Kmeans,0.567687,0
2,Kmeans,0.64947,0
2,Kmeans,0.625251,0
2,Kmeans,0.625103,0
2,Kmeans,0.313078,0
2,Kmeans,0.278377,1
2,Kmeans,0.625726,0
2,Kmeans,0.620734,0
2,Kmeans,0.599123,0
2,Kmeans,0.32286,1
2,Kmeans,0.117419,0
2,Kmeans,0.273883,0
2,Kmeans,0.635272,0
2,Kmeans,0.449137,0
2,Kmeans,0.620458,0
2,Kmeans,0.528922,0
2,Kmeans,0.601534,1
2,Kmeans,0.603926,0
2,Kmeans,0.556927,0
2,Kmeans,0.601488,0
2,Kmeans,0.615892,1
2,Kmeans,0.621233,0
2,Kmeans,0.600763,1
2,Kmeans,0.62963,0
2,Kmeans,0.56239,0
2,Kmeans,0.625894,0
2,Kmeans,0.601915,1
2,Kmeans,0.623104,0
2,Kmeans,0.267678,1
2,Kmeans,0.199006,0
2,Kmeans,0.559398,0
2,Kmeans,0.636519,0
2,Kmeans,0.543578,1
2,Kmeans,0.656464,0
2,Kmeans,0.624234,0
2,Kmeans,0.58952,1
2,Kmeans,0.606793,0
2,Kmeans,0.62664,0
2,Kmeans,0.537525,0
2,Kmeans,0.535294,1
2,Kmeans,0.633639,0
2,Kmeans,0.521471,1
2,Kmeans,0.551164,0
2,Kmeans,0.609482,0
2,Kmeans,0.306705,0
2,Kmeans,0.548881,0
2,Kmeans,0.622339,0
2,Kmeans,0.55769,0
2,Kmeans,0.594105,0
2,Kmeans,0.48022,1
2,Kmeans,0.605384,1
2,Kmeans,0.567391,0
2,Kmeans,0.480948,0
2,Kmeans,0.593118,1
2,Kmeans,0.459764,0
2,Kmeans,0.62357,0
2,Kmeans,0.593118,1
2,Kmeans,0.53723,0
2,Kmeans,0.589315,1
2,Kmeans,0.618218,0
2,Kmeans,0.622571,0
2,Kmeans,0.630857,0
2,Kmeans,0.606182,0
2,Kmeans,0.626844,1
2,Kmeans,0.582191,1
2,Kmeans,0.626669,0
2,Kmeans,0.564681,0
2,Kmeans,0.64499,0
2,Kmeans,0.527107,1
2,Kmeans,0.632248,1
2,Kmeans,0.623617,1
2,Kmeans,0.620458,0
2,Kmeans,0.595863,1
2,Kmeans,0.528624,0
2,Kmeans,0.601342,1
2,Kmeans,0.632405,0
2,Kmeans,0.563848,0
2,Kmeans,0.029907,1
2,Kmeans,0.565013,0
2,Kmeans,0.624234,0
2,Kmeans,0.008752,1
2,Kmeans,0.275868,0
2,Kmeans,0.614157,1
2,Kmeans,0.653114,0
2,Kmeans,0.609482,0
2,Kmeans,0.45204,0
2,Kmeans,0.47807,1
2,Kmeans,0.592055,0
2,Kmeans,0.544852,0
2,Kmeans,0.567179,0
2,Kmeans,0.565013,0
2,Kmeans,0.153589,1
2,Kmeans,0.574535,0
2,Kmeans,0.559715,0
2,Kmeans,0.644853,0
2,Kmeans,0.566784,0
2,Kmeans,0.625103,0
2,Kmeans,0.557997,0
2,Kmeans,0.162935,0
2,Kmeans,0.595117,0
2,Kmeans,0.373511,0
2,Kmeans,0.406527,1
2,Kmeans,0.106814,1
2,Kmeans,0.543702,0
2,Kmeans,0.625103,0
2,Kmeans,0.638596,0
2,Kmeans,0.546546,0
2,Kmeans,0.570612,0
2,Kmeans,0.620271,1
2,Kmeans,0.36017,0
2,Kmeans,0.639626,0
2,Kmeans,0.625103,0
2,Kmeans,0.547168,0
2,Kmeans,0.571616,1
2,Kmeans,0.611927,0
2,Kmeans,0.599773,1
2,Kmeans,0.625103,0
2,Kmeans,0.565914,0
2,Kmeans,0.479428,1
2,Kmeans,0.57654,1
2,Kmeans,0.360976,0
2,Kmeans,0.537917,0
2,Kmeans,0.563848,0
2,Kmeans,0.565914,0
2,Kmeans,0.589857,0
2,Kmeans,0.563972,1
2,Kmeans,0.248287,0
2,Kmeans,0.523625,0
2,Kmeans,0.230113,0
2,Kmeans,0.565907,0
2,Kmeans,0.622538,0
2,Kmeans,0.647179,1
2,Kmeans,0.368915,0
2,Kmeans,0.596392,1
2,Kmeans,0.624226,1
2,Kmeans,0.623665,0
2,Kmeans,0.608278,1
2,Kmeans,0.619127,0
2,Kmeans,0.648354,0
2,Kmeans,0.156443,1
2,Kmeans,0.652953,0
2,Kmeans,0.5563,0
2,Kmeans,0.624702,0
2,Kmeans,0.62953,0
2,Kmeans,0.64306,1
2,Kmeans,0.59443,1
2,Kmeans,0.599383,1
2,Kmeans,0.560669,0
2,Kmeans,0.567179,0
2,Kmeans,0.636672,0
2,Kmeans,0.529542,0
2,Kmeans,0.525464,0
2,Kmeans,0.627397,0
2,Kmeans,0.573506,0
2,Kmeans,0.491257,0
2,Kmeans,0.625953,0
2,Kmeans,0.022296,0
2,Kmeans,0.60239,1
2,Kmeans,0.503418,0
2,Kmeans,0.568189,0
2,Kmeans,0.290648,0
2,Kmeans,0.258033,0
2,Kmeans,0.617562,0
2,Kmeans,0.514482,0
2,Kmeans,0.567977,0
2,Kmeans,0.521791,0
2,Kmeans,0.629442,1
2,Kmeans,0.525669,1
2,Kmeans,0.553095,0
2,Kmeans,0.62288,0
2,Kmeans,0.617562,0
2,Kmeans,0.625953,0
2,Kmeans,0.62288,0
2,Kmeans,0.578625,1
2,Kmeans,0.593866,1
2,Kmeans,0.617291,1
2,Kmeans,0.652298,1
2,Kmeans,0.616281,0
2,Kmeans,0.536441,1
2,Kmeans,0.565914,0
2,Kmeans,0.622339,0
2,Kmeans,0.405525,0
2,Kmeans,0.622968,0
2,Kmeans,0.484427,0
2,Kmeans,0.494592,0
2,Kmeans,0.284866,1
2,Kmeans,0.531456,0
2,Kmeans,0.598924,0
2,Kmeans,0.581623,0
2,Kmeans,0.593118,1
2,Kmeans,0.528457,1
2,Kmeans,0.567391,0
2,Kmeans,0.642567,0
2,Kmeans,0.515873,0
2,Kmeans,0.342258,0
2,Kmeans,0.596415,0
2,Kmeans,0.606182,0
2,Kmeans,0.593328,0
2,Kmeans,0.627927,0
2,Kmeans,0.600865,0
2,Kmeans,0.548186,0
2,Kmeans,0.560669,0
2,Kmeans,0.638728,0
2,Kmeans,0.564726,0
2,Kmeans,0.567179,0
2,Kmeans,0.599729,1
2,Kmeans,0.600865,0
2,Kmeans,0.620458,0
2,Kmeans,0.625953,0
2,Kmeans,0.589021,1
2,Kmeans,0.546139,1
2,Kmeans,0.597628,1
2,Kmeans,0.511009,1
2,Kmeans,0.509187,0
2,Kmeans,0.640397,1
2,Kmeans,0.522554,0
2,Kmeans,0.568355,0
2,Kmeans,0.626285,1
2,Kmeans,0.599648,1
2,Kmeans,0.555314,1
2,Kmeans,0.563975,0
2,Kmeans,0.594202,1
2,Kmeans,0.623665,0
2,Kmeans,0.580793,0
2,Kmeans,0.567784,0
2,Kmeans,0.625651,0
2,Kmeans,0.567179,0
2,Kmeans,0.57997,0
2,Kmeans,0.616281,0
2,Kmeans,0.574365,0
2,Kmeans,0.598805,1
2,Kmeans,0.600154,0
2,Kmeans,0.609482,0
2,Kmeans,0.18718,0
2,Kmeans,0.56369,0
2,Kmeans,0.244703,0
2,Kmeans,0.415006,0
2,Kmeans,0.279146,0
2,Kmeans,0.568286,0
2,Kmeans,0.620108,0
2,Kmeans,0.624043,1
2,Kmeans,0.568189,0
2,Kmeans,0.552737,1
2,Kmeans,0.601342,1
2,Kmeans,0.653103,1
2,Kmeans,0.564831,0
2,Kmeans,0.568355,0
2,Kmeans,0.529447,0
2,Kmeans,0.619127,0
2,Kmeans,0.388661,0
2,Kmeans,0.625103,0
2,Kmeans,0.619163,1
2,Kmeans,0.524171,1
2,Kmeans,0.625651,0
2,Kmeans,0.584666,0
2,Kmeans,0.602839,0
2,Kmeans,0.595863,1
2,Kmeans,0.553931,0
2,Kmeans,0.555097,1
2,Kmeans,0.608891,0
2,Kmeans,0.311883,1
2,Kmeans,0.53421,0
2,Kmeans,0.546514,0
2,Kmeans,0.614612,1
2,Kmeans,0.603926,0
2,Kmeans,0.568189,0
2,Kmeans,0.509928,1
2,Kmeans,0.616518,0
2,Kmeans,0.619766,0
2,Kmeans,0.565013,0
2,Kmeans,0.091646,1
2,Kmeans,0.186978,0
2,Kmeans,0.622968,0
2,Kmeans,0.618451,1
2,Kmeans,0.597628,1
2,Kmeans,0.461938,0
2,Kmeans,0.591095,1
2,Kmeans,0.636813,1
2,Kmeans,0.60848,0
2,Kmeans,0.469421,0
2,Kmeans,0.605829,0
2,Kmeans,0.472118,0
2,Kmeans,0.633148,0
2,Kmeans,0.199497,0
2,Kmeans,0.557912,0
2,Kmeans,0.532934,0
2,Kmeans,0.625103,0
2,Kmeans,0.572954,1
2,Kmeans,0.460879,0
2,Kmeans,0.409428,0
2,Kmeans,0.628669,1
2,Kmeans,0.576601,1
2,Kmeans,0.495527,0
2,Kmeans,0.560734,0
2,Kmeans,0.599259,0
2,Kmeans,0.622538,0
2,Kmeans,0.498408,1
2,Kmeans,0.58535,1
2,Kmeans,0.56473,0
2,Kmeans,0.158268,0
2,Kmeans,0.108107,0
2,Kmeans,0.650713,1
2,Kmeans,0.613687,0
2,Kmeans,0.588923,0
2,Kmeans,0.563848,0
2,Kmeans,0.620458,0
2,Kmeans,0.566464,0
2,Kmeans,0.620458,0
2,Kmeans,0.322681,1
2,Kmeans,0.537681,1
2,Kmeans,0.484468,0
2,Kmeans,0.594923,1
2,Kmeans,0.634047,1
2,Kmeans,0.595863,1
2,Kmeans,0.568286,0
2,Kmeans,0.546514,0
2,Kmeans,0.622968,0
2,Kmeans,0.62993,0
2,Kmeans,0.556117,0
2,Kmeans,0.61195,0
2,Kmeans,0.624737,0
2,Kmeans,0.545805,1
2,Kmeans,0.563848,0
2,Kmeans,0.633256,0
2,Kmeans,0.589803,0
2,Kmeans,0.628575,0
2,Kmeans,0.567977,0
2,Kmeans,0.636353,0
2,Kmeans,0.650993,1
2,Kmeans,0.499148,1
2,Kmeans,0.430808,1
2,Kmeans,0.452496,0
2,Kmeans,0.620458,0
2,Kmeans,0.648876,0
2,Kmeans,0.614223,0
2,Kmeans,0.548206,0
2,Kmeans,0.578273,1
2,Kmeans,0.531414,0
2,Kmeans,0.553229,0
2,Kmeans,0.577609,0
2,Kmeans,0.60742,1
2,Kmeans,0.585702,0
2,Kmeans,0.455373,0
2,Kmeans,0.311985,1
2,Kmeans,0.596817,0
2,Kmeans,0.647934,0
2,Kmeans,0.613762,1
2,Kmeans,0.600775,1
2,Kmeans,0.611391,0
2,Kmeans,0.517682,0
2,Kmeans,0.593012,0
2,Kmeans,0.596817,0
2,Kmeans,0.640225,0
2,Kmeans,0.559715,0
2,Kmeans,0.45165,0
2,Kmeans,0.561354,0
2,Kmeans,0.622339,0
2,Kmeans,0.497686,0
2,Kmeans,0.567391,0
2,Kmeans,0.316597,0
2,Kmeans,0.488061,0
2,Kmeans,0.600865,0
2,Kmeans,0.558493,0
2,Kmeans,0.617562,0
2,Kmeans,0.295015,0
2,Kmeans,0.326424,0
2,Kmeans,0.598805,1
2,Kmeans,0.528457,1
2,Kmeans,0.594117,0
2,Kmeans,0.551973,0
2,Kmeans,0.624234,0
2,Kmeans,0.544686,0
2,Kmeans,0.558133,0
2,Kmeans,0.512677,0
2,Kmeans,0.577355,0
2,Kmeans,0.545557,1
2,Kmeans,0.576024,0
2,Kmeans,0.327441,1
2,Kmeans,0.618352,0
2,Kmeans,0.599435,0
2,Kmeans,0.624176,0
2,Kmeans,0.614223,0
2,Kmeans,0.395392,0
2,Kmeans,0.555249,0
2,Kmeans,0.567179,0
2,Kmeans,0.56239,0
2,Kmeans,0.466731,0
2,Kmeans,0.567977,0
2,Kmeans,0.563955,0
2,Kmeans,0.625251,0
2,Kmeans,0.620458,0
2,Kmeans,0.602117,1
2,Kmeans,0.596817,0
2,Kmeans,0.444992,0
2,Kmeans,0.567977,0
2,Kmeans,0.545942,0
2,Kmeans,0.574535,0
2,Kmeans,0.653699,0
2,Kmeans,0.633639,0
2,Kmeans,0.612514,0
2,Kmeans,0.568286,0
2,Kmeans,0.568189,0
2,Kmeans,0.479983,0
2,Kmeans,0.538469,1
2,Kmeans,0.592078,0
2,Kmeans,0.505848,1
2,Kmeans,0.603535,1
2,Kmeans,0.62288,0
2,Kmeans,0.566356,0
2,Kmeans,0.566356,0
2,Kmeans,0.57482,0
2,Kmeans,0.565212,0
2,Kmeans,0.317809,0
2,Kmeans,0.622339,0
2,Kmeans,0.468436,1
2,Kmeans,0.373275,0
2,Kmeans,0.602117,1
2,Kmeans,0.497117,0
2,Kmeans,0.633504,1
2,Kmeans,0.62288,0
2,Kmeans,0.642207,0
2,Kmeans,0.534171,0
2,Kmeans,0.456521,0
2,Kmeans,0.636816,0
2,Kmeans,0.609258,0
2,Kmeans,0.591095,1
2,Kmeans,0.620907,0
2,Kmeans,0.6344,0
2,Kmeans,0.616161,0
2,Kmeans,0.622339,0
2,Kmeans,0.637267,0
2,Kmeans,0.510432,1
2,Kmeans,0.484717,0
2,Kmeans,0.565914,0
2,Kmeans,0.616281,0
2,Kmeans,0.576365,1
2,Kmeans,0.474661,0
2,Kmeans,0.504135,0
2,Kmeans,0.642984,1
2,Kmeans,0.409063,0
2,Kmeans,0.579604,1
