k,type,score,label
2,Kmeans,0.108124,0
2,Kmeans,0.380065,0
2,Kmeans,0.016817,0
2,Kmeans,0.287779,1
2,Kmeans,0.450921,1
2,Kmeans,0.474773,1
2,Kmeans,0.303681,0
2,Kmeans,0.462006,0
2,Kmeans,0.225481,0
2,Kmeans,0.477506,0
2,Kmeans,0.10927,1
2,Kmeans,0.094991,1
2,Kmeans,0.38744,0
2,Kmeans,0.352344,1
2,Kmeans,0.349324,1
2,Kmeans,0.372517,1
2,Kmeans,0.39251,0
2,Kmeans,0.472134,1
2,Kmeans,0.502594,1
2,Kmeans,0.217173,0
2,Kmeans,0.327842,1
2,Kmeans,0.283353,0
2,Kmeans,0.490344,1
2,Kmeans,0.268573,1
2,Kmeans,0.242704,1
2,Kmeans,0.417024,1
2,Kmeans,0.384874,0
2,Kmeans,0.448801,1
2,Kmeans,0.172464,0
2,Kmeans,0.469067,0
2,Kmeans,0.303591,0
2,Kmeans,0.372879,0
2,Kmeans,0.363617,1
2,Kmeans,-0.023969,0
2,Kmeans,0.466321,0
2,Kmeans,0.43064,1
2,Kmeans,0.49458,1
2,Kmeans,0.129179,0
2,Kmeans,0.504533,1
2,Kmeans,0.416176,1
2,Kmeans,0.286547,1
2,Kmeans,0.428273,0
2,Kmeans,0.055998,0
2,Kmeans,0.292532,1
2,Kmeans,0.418329,1
2,Kmeans,0.317524,0
2,Kmeans,0.32785,0
2,Kmeans,0.074897,0
2,Kmeans,0.239543,1
2,Kmeans,0.180639,1
2,Kmeans,0.297134,0
2,Kmeans,0.231118,0
2,Kmeans,0.324647,0
2,Kmeans,0.487022,1
2,Kmeans,-0.055527,0
2,Kmeans,0.482683,0
2,Kmeans,0.468614,0
2,Kmeans,0.267173,1
2,Kmeans,0.331234,1
2,Kmeans,0.247722,1
2,Kmeans,0.332449,0
2,Kmeans,0.445272,1
2,Kmeans,0.102725,1
2,Kmeans,0.429991,1
2,Kmeans,0.486315,0
2,Kmeans,0.225686,0
2,Kmeans,0.106234,1
2,Kmeans,0.193883,0
2,Kmeans,0.45366,0
2,Kmeans,0.38388,0
2,Kmeans,0.490607,1
2,Kmeans,0.361142,1
2,Kmeans,0.334952,1
2,Kmeans,0.405373,1
2,Kmeans,0.382811,0
2,Kmeans,0.386813,1
2,Kmeans,0.340673,1
2,Kmeans,0.394298,0
2,Kmeans,0.332675,1
2,Kmeans,0.379392,0
2,Kmeans,0.311805,1
2,Kmeans,0.444795,1
2,Kmeans,0.103768,0
2,Kmeans,0.471044,0
2,Kmeans,0.405463,1
2,Kmeans,0.128447,1
2,Kmeans,0.394955,0
2,Kmeans,0.342523,1
2,Kmeans,0.392526,1
2,Kmeans,0.308688,1
2,Kmeans,0.375615,0
2,Kmeans,0.283036,0
2,Kmeans,0.368953,0
2,Kmeans,0.173732,0
2,Kmeans,0.293078,1
2,Kmeans,0.329987,0
2,Kmeans,0.147203,1
2,Kmeans,0.466296,0
2,Kmeans,0.354349,1
2,Kmeans,0.456708,1
2,Kmeans,0.275476,1
2,Kmeans,0.370705,0
2,Kmeans,0.363403,1
2,Kmeans,0.511732,1
2,Kmeans,0.147576,0
2,Kmeans,-0.001761,1
2,Kmeans,0.159544,0
2,Kmeans,-0.009452,0
2,Kmeans,0.414784,1
2,Kmeans,0.236397,0
2,Kmeans,0.420879,1
2,Kmeans,0.098088,1
2,Kmeans,0.475291,1
2,Kmeans,0.47093,1
2,Kmeans,0.223455,0
2,Kmeans,0.340031,0
2,Kmeans,0.420879,1
2,Kmeans,0.438473,1
2,Kmeans,0.185113,1
2,Kmeans,0.461226,0
2,Kmeans,0.473264,1
2,Kmeans,0.353047,0
2,Kmeans,0.32007,1
2,Kmeans,0.407544,0
2,Kmeans,0.158957,1
2,Kmeans,0.300738,0
2,Kmeans,0.145234,1
2,Kmeans,0.445159,1
2,Kmeans,0.356904,0
2,Kmeans,0.384938,0
2,Kmeans,0.379392,0
2,Kmeans,0.376473,0
2,Kmeans,0.337687,1
2,Kmeans,0.091581,0
2,Kmeans,0.160196,1
2,Kmeans,0.305172,0
2,Kmeans,0.180749,1
2,Kmeans,-0.009452,0
2,Kmeans,0.204407,0
2,Kmeans,0.43064,1
2,Kmeans,0.436926,1
2,Kmeans,0.422337,0
2,Kmeans,0.111025,1
2,Kmeans,0.334862,1
2,Kmeans,0.327195,0
2,Kmeans,0.173253,1
2,Kmeans,0.408733,0
2,Kmeans,0.442286,0
2,Kmeans,0.059213,1
2,Kmeans,0.350353,0
2,Kmeans,0.485673,1
2,Kmeans,0.434243,0
2,Kmeans,0.329774,0
2,Kmeans,0.259879,0
2,Kmeans,0.409346,1
2,Kmeans,0.050206,0
2,Kmeans,-0.008961,0
2,Kmeans,0.472852,1
2,Kmeans,0.440388,0
2,Kmeans,0.466297,0
2,Kmeans,0.317728,1
2,Kmeans,0.447599,1
2,Kmeans,0.467824,1
2,Kmeans,0.347865,1
2,Kmeans,0.457315,0
2,Kmeans,0.355083,0
2,Kmeans,0.450901,1
2,Kmeans,0.395317,0
2,Kmeans,0.195456,1
2,Kmeans,0.251726,1
2,Kmeans,0.184122,0
2,Kmeans,0.232836,0
2,Kmeans,0.419891,1
2,Kmeans,0.286425,1
2,Kmeans,0.472191,1
2,Kmeans,0.306769,1
2,Kmeans,0.211103,0
2,Kmeans,0.484584,0
2,Kmeans,0.208563,0
2,Kmeans,0.495625,1
2,Kmeans,0.094282,0
2,Kmeans,0.331719,1
2,Kmeans,0.40801,1
2,Kmeans,0.225811,1
2,Kmeans,0.477619,1
2,Kmeans,0.314023,0
2,Kmeans,0.38051,1
2,Kmeans,0.440405,0
2,Kmeans,0.159403,0
2,Kmeans,0.281485,0
2,Kmeans,0.478277,1
2,Kmeans,0.419557,1
2,Kmeans,0.376006,0
2,Kmeans,0.365583,1
2,Kmeans,0.238903,1
2,Kmeans,0.43679,1
2,Kmeans,0.103906,1
2,Kmeans,0.408641,0
2,Kmeans,0.427068,1
2,Kmeans,0.384746,0
2,Kmeans,0.174762,0
2,Kmeans,0.427605,0
2,Kmeans,0.15278,1
2,Kmeans,0.403041,0
2,Kmeans,0.076371,0
2,Kmeans,0.494051,1
2,Kmeans,0.173177,1
2,Kmeans,0.357932,1
2,Kmeans,0.212708,0
2,Kmeans,0.306401,0
2,Kmeans,0.197104,0
2,Kmeans,0.307101,0
2,Kmeans,0.436412,0
2,Kmeans,0.430336,1
2,Kmeans,0.370177,0
2,Kmeans,0.478172,1
2,Kmeans,0.152936,1
2,Kmeans,0.390659,1
2,Kmeans,0.094009,1
2,Kmeans,0.485697,1
2,Kmeans,0.060365,0
2,Kmeans,0.431148,0
2,Kmeans,0.375886,0
2,Kmeans,0.464743,1
2,Kmeans,0.504958,1
2,Kmeans,0.337259,1
2,Kmeans,0.417153,1
2,Kmeans,0.401172,1
2,Kmeans,0.36107,0
2,Kmeans,0.500233,1
2,Kmeans,0.232171,0
2,Kmeans,0.119889,0
2,Kmeans,0.415891,0
2,Kmeans,0.261794,0
2,Kmeans,-0.032823,0
2,Kmeans,0.195304,0
2,Kmeans,0.222447,0
2,Kmeans,0.091453,0
2,Kmeans,0.018402,0
2,Kmeans,0.397391,1
2,Kmeans,0.366949,0
2,Kmeans,0.290876,1
2,Kmeans,0.189263,0
2,Kmeans,0.471176,1
2,Kmeans,0.290712,0
2,Kmeans,0.440388,0
2,Kmeans,0.41954,0
2,Kmeans,0.404316,0
2,Kmeans,0.15865,0
2,Kmeans,0.034741,0
2,Kmeans,0.292526,0
2,Kmeans,0.346605,0
2,Kmeans,0.222641,1
2,Kmeans,0.106506,1
2,Kmeans,0.402266,1
2,Kmeans,0.423552,1
2,Kmeans,0.257935,1
2,Kmeans,0.314691,0
2,Kmeans,0.378563,0
2,Kmeans,0.469823,1
2,Kmeans,0.346298,1
2,Kmeans,0.371177,1
2,Kmeans,0.441251,1
2,Kmeans,0.031204,0
2,Kmeans,0.387409,1
2,Kmeans,0.47979,1
2,Kmeans,0.316282,1
2,Kmeans,0.415011,1
2,Kmeans,0.460991,1
2,Kmeans,0.333943,0
2,Kmeans,0.00359,0
2,Kmeans,0.293325,1
2,Kmeans,0.464131,1
2,Kmeans,0.308866,0
2,Kmeans,0.340879,1
2,Kmeans,0.472005,0
2,Kmeans,0.290482,0
2,Kmeans,0.402452,0
2,Kmeans,0.120103,1
2,Kmeans,0.437271,1
2,Kmeans,0.495075,1
2,Kmeans,0.273453,1
2,Kmeans,0.466295,1
2,Kmeans,0.260664,0
2,Kmeans,0.379854,1
2,Kmeans,0.178846,1
2,Kmeans,0.410081,0
2,Kmeans,0.381816,1
2,Kmeans,0.222447,0
2,Kmeans,0.413884,1
2,Kmeans,0.27445,1
2,Kmeans,0.391061,1
2,Kmeans,0.357907,1
2,Kmeans,0.237698,1
2,Kmeans,0.428071,1
2,Kmeans,0.202025,0
2,Kmeans,0.388943,1
2,Kmeans,0.077535,1
2,Kmeans,0.058805,1
2,Kmeans,0.480704,1
2,Kmeans,-0.046058,0
2,Kmeans,0.4876,1
2,Kmeans,0.308688,1
2,Kmeans,0.413082,0
2,Kmeans,0.244694,1
2,Kmeans,0.464802,1
2,Kmeans,0.208012,1
2,Kmeans,0.351646,0
2,Kmeans,0.432023,0
2,Kmeans,0.317181,0
2,Kmeans,0.439451,0
2,Kmeans,0.312355,1
2,Kmeans,0.186797,1
2,Kmeans,0.124556,0
2,Kmeans,0.109247,0
2,Kmeans,0.504725,1
2,Kmeans,0.395285,0
2,Kmeans,0.399205,1
2,Kmeans,0.300789,0
2,Kmeans,0.31733,1
2,Kmeans,0.279846,0
2,Kmeans,0.127456,0
2,Kmeans,0.413734,1
2,Kmeans,0.296727,1
2,Kmeans,0.394666,0
2,Kmeans,0.320373,0
2,Kmeans,0.454777,0
2,Kmeans,-0.041491,0
2,Kmeans,0.408495,1
2,Kmeans,0.091857,1
2,Kmeans,0.328513,0
2,Kmeans,0.426406,1
2,Kmeans,0.382146,0
2,Kmeans,0.452102,1
2,Kmeans,0.364474,0
2,Kmeans,0.350827,1
2,Kmeans,0.096575,1
2,Kmeans,0.263595,1
2,Kmeans,0.14263,1
2,Kmeans,0.419889,0
2,Kmeans,0.311443,0
2,Kmeans,0.222483,0
2,Kmeans,0.400345,1
2,Kmeans,0.33308,0
2,Kmeans,0.430504,1
2,Kmeans,0.420972,0
2,Kmeans,0.464598,1
2,Kmeans,0.451074,1
2,Kmeans,0.466689,0
2,Kmeans,0.267173,1
2,Kmeans,0.137339,1
2,Kmeans,0.424919,1
2,Kmeans,0.251765,1
2,Kmeans,-0.018621,0
2,Kmeans,0.39578,0
2,Kmeans,0.385045,1
2,Kmeans,0.010361,0
2,Kmeans,0.468959,1
2,Kmeans,0.326042,0
2,Kmeans,0.423245,1
2,Kmeans,0.263906,1
2,Kmeans,0.028324,0
2,Kmeans,0.421511,0
2,Kmeans,0.489532,1
2,Kmeans,0.180709,0
2,Kmeans,0.452267,1
2,Kmeans,0.146584,1
2,Kmeans,0.447423,1
2,Kmeans,0.217453,1
2,Kmeans,0.293078,0
2,Kmeans,0.089706,0
2,Kmeans,0.443754,0
2,Kmeans,0.43652,1
2,Kmeans,0.449221,0
2,Kmeans,0.397579,0
2,Kmeans,0.489721,1
2,Kmeans,0.06467,1
2,Kmeans,0.181245,1
2,Kmeans,0.363889,1
2,Kmeans,0.127777,0
2,Kmeans,0.344519,1
2,Kmeans,0.328426,0
2,Kmeans,0.291846,0
2,Kmeans,0.390466,1
2,Kmeans,0.100768,0
2,Kmeans,0.434396,0
2,Kmeans,0.29481,1
2,Kmeans,0.418662,1
2,Kmeans,0.376508,0
2,Kmeans,0.195005,1
2,Kmeans,0.371853,1
2,Kmeans,0.340069,1
2,Kmeans,0.091115,0
2,Kmeans,0.229598,1
2,Kmeans,0.202619,1
2,Kmeans,0.483071,1
2,Kmeans,0.124592,1
2,Kmeans,-0.054253,0
2,Kmeans,0.305745,0
2,Kmeans,0.162582,0
2,Kmeans,0.442784,1
2,Kmeans,0.480376,1
2,Kmeans,0.411938,0
2,Kmeans,0.264877,1
2,Kmeans,0.304079,1
2,Kmeans,0.444272,1
2,Kmeans,0.351331,1
2,Kmeans,0.354062,1
2,Kmeans,0.136502,0
2,Kmeans,0.363148,0
2,Kmeans,0.453709,0
2,Kmeans,0.1811,0
2,Kmeans,0.353,0
2,Kmeans,0.187464,0
2,Kmeans,0.260003,1
2,Kmeans,0.45673,1
2,Kmeans,0.384342,1
2,Kmeans,0.475186,1
2,Kmeans,0.438955,1
2,Kmeans,0.020511,0
2,Kmeans,0.022016,0
2,Kmeans,0.415517,1
2,Kmeans,0.399484,1
2,Kmeans,0.061051,1
2,Kmeans,0.435399,1
2,Kmeans,0.47433,1
2,Kmeans,0.420879,1
2,Kmeans,0.293222,0
2,Kmeans,0.456702,1
2,Kmeans,0.457094,1
2,Kmeans,0.387563,0
2,Kmeans,0.13638,1
2,Kmeans,0.340439,0
2,Kmeans,0.199339,1
2,Kmeans,0.405626,0
2,Kmeans,0.25894,0
2,Kmeans,0.454809,1
2,Kmeans,0.149991,1
2,Kmeans,0.422446,1
2,Kmeans,0.364619,1
2,Kmeans,0.408754,0
2,Kmeans,0.104941,0
2,Kmeans,0.364452,1
2,Kmeans,0.331674,0
2,Kmeans,0.439814,0
2,Kmeans,0.403024,1
2,Kmeans,0.316537,1
2,Kmeans,0.152859,0
2,Kmeans,0.186998,1
2,Kmeans,0.137618,0
2,Kmeans,0.218022,0
2,Kmeans,0.375042,1
2,Kmeans,0.363661,1
2,Kmeans,0.435106,1
2,Kmeans,0.191383,1
2,Kmeans,0.41478,0
2,Kmeans,0.123702,1
2,Kmeans,0.246348,1
2,Kmeans,0.412289,0
2,Kmeans,0.409599,0
2,Kmeans,0.356325,1
2,Kmeans,0.371005,0
2,Kmeans,0.425873,1
2,Kmeans,0.457491,1
2,Kmeans,0.314438,1
2,Kmeans,0.509003,1
2,Kmeans,0.435744,0
2,Kmeans,0.163168,1
2,Kmeans,0.274273,1
2,Kmeans,0.119859,0
2,Kmeans,0.435006,0
2,Kmeans,0.096408,0
2,Kmeans,0.286839,0
2,Kmeans,0.455428,1
2,Kmeans,0.439112,0
2,Kmeans,0.432767,1
2,Kmeans,0.424919,1
2,Kmeans,0.045448,0
2,Kmeans,0.431757,1
2,Kmeans,0.469217,0
2,Kmeans,0.43935,1
2,Kmeans,0.296984,1
2,Kmeans,0.352539,0
2,Kmeans,0.092114,0
2,Kmeans,0.403144,1
2,Kmeans,0.214071,0
2,Kmeans,0.385124,1
2,Kmeans,0.436657,1
2,Kmeans,0.48358,0
2,Kmeans,0.333741,0
2,Kmeans,0.435771,0
2,Kmeans,0.087375,1
2,Kmeans,0.188193,1
2,Kmeans,0.419625,0
2,Kmeans,0.186799,0
2,Kmeans,0.188553,1
2,Kmeans,-0.040793,0
2,Kmeans,0.142639,0
2,Kmeans,0.43307,0
2,Kmeans,0.252721,1
2,Kmeans,0.065591,1
2,Kmeans,0.087155,0
2,Kmeans,0.263322,0
2,Kmeans,0.341856,0
2,Kmeans,0.312616,1
2,Kmeans,0.226624,1
2,Kmeans,0.323462,1
2,Kmeans,0.385124,1
2,Kmeans,0.160641,0
2,Kmeans,0.290726,1
2,Kmeans,0.133891,1
2,Kmeans,0.188291,1
2,Kmeans,0.253698,1
2,Kmeans,0.414296,1
2,Kmeans,0.436112,1
2,Kmeans,0.417129,0
2,Kmeans,0.48563,1
2,Kmeans,0.27391,1
2,Kmeans,0.250471,1
2,Kmeans,0.31082,1
2,Kmeans,0.291374,0
2,Kmeans,0.461897,1
2,Kmeans,0.485697,1
2,Kmeans,0.196398,0
2,Kmeans,0.13828,0
2,Kmeans,0.165157,1
2,Kmeans,0.165897,0
2,Kmeans,0.382051,1
2,Kmeans,0.084592,0
2,Kmeans,0.179982,0
2,Kmeans,0.312582,0
2,Kmeans,0.315924,1
2,Kmeans,0.388626,1
2,Kmeans,0.485572,0
2,Kmeans,0.359865,0
2,Kmeans,0.408754,0
2,Kmeans,0.17527,0
2,Kmeans,0.403024,1
2,Kmeans,0.320029,1
2,Kmeans,0.475186,1
2,Kmeans,0.155611,0
2,Kmeans,0.415199,1
2,Kmeans,0.123102,0
2,Kmeans,0.253698,1
2,Kmeans,0.484584,0
2,Kmeans,0.497165,1
2,Kmeans,0.350447,1
2,Kmeans,0.307724,1
2,Kmeans,0.464204,0
2,Kmeans,0.483799,0
2,Kmeans,0.262532,1
2,Kmeans,0.187891,0
2,Kmeans,0.164397,1
2,Kmeans,0.46717,1
2,Kmeans,0.433276,1
2,Kmeans,0.512324,1
2,Kmeans,0.25478,0
2,Kmeans,0.498447,1
2,Kmeans,0.412406,1
2,Kmeans,0.20321,0
2,Kmeans,0.415741,1
2,Kmeans,0.231483,1
2,Kmeans,0.447479,0
2,Kmeans,0.247552,0
2,Kmeans,0.41266,0
2,Kmeans,0.065414,0
2,Kmeans,0.410789,0
2,Kmeans,0.458724,0
2,Kmeans,0.402828,1
2,Kmeans,0.459418,1
2,Kmeans,0.492941,1
2,Kmeans,0.458878,1
2,Kmeans,0.342981,0
2,Kmeans,0.337687,1
2,Kmeans,0.233129,1
2,Kmeans,0.466137,0
2,Kmeans,0.367834,1
2,Kmeans,0.410089,1
2,Kmeans,0.367801,1
2,Kmeans,0.162842,1
2,Kmeans,0.510484,1
2,Kmeans,0.350571,1
2,Kmeans,0.433231,1
2,Kmeans,0.479633,0
2,Kmeans,0.476481,0
2,Kmeans,0.465237,0
2,Kmeans,0.32827,1
2,Kmeans,0.383634,1
2,Kmeans,0.472314,1
2,Kmeans,0.48563,1
2,Kmeans,0.330253,1
2,Kmeans,0.292634,1
2,Kmeans,0.437673,0
2,Kmeans,0.42013,0
2,Kmeans,0.315132,1
2,Kmeans,0.430475,1
2,Kmeans,0.314409,1
2,Kmeans,0.454058,1
2,Kmeans,0.199614,1
2,Kmeans,0.471655,0
2,Kmeans,0.175059,0
2,Kmeans,0.266076,1
2,Kmeans,0.129875,1
2,Kmeans,0.444544,0
2,Kmeans,0.358096,1
2,Kmeans,0.311969,0
2,Kmeans,0.339895,0
2,Kmeans,0.419768,0
2,Kmeans,0.446117,1
2,Kmeans,0.469741,1
2,Kmeans,0.482986,1
2,Kmeans,0.025766,0
2,Kmeans,0.484013,1
2,Kmeans,0.480432,0
2,Kmeans,0.384644,1
2,Kmeans,0.132188,0
2,Kmeans,0.298835,1
2,Kmeans,0.223797,1
2,Kmeans,0.113592,1
2,Kmeans,0.459724,1
2,Kmeans,0.338864,0
2,Kmeans,0.291748,0
2,Kmeans,0.348619,1
2,Kmeans,0.265017,0
2,Kmeans,0.4537,1
2,Kmeans,0.115546,0
2,Kmeans,0.401984,1
2,Kmeans,0.331343,0
2,Kmeans,0.378939,1
2,Kmeans,0.30235,1
2,Kmeans,0.336007,0
2,Kmeans,0.183957,0
2,Kmeans,0.27154,0
2,Kmeans,0.026264,0
2,Kmeans,0.465937,0
2,Kmeans,0.502552,1
2,Kmeans,0.419038,0
2,Kmeans,0.364619,1
2,Kmeans,0.102409,0
2,Kmeans,0.480112,1
2,Kmeans,0.412952,0
2,Kmeans,0.38686,1
2,Kmeans,0.387563,0
2,Kmeans,0.175202,0
2,Kmeans,0.142245,1
2,Kmeans,0.233807,1
2,Kmeans,0.371387,1
2,Kmeans,0.455779,1
2,Kmeans,0.138989,0
2,Kmeans,0.427039,0
2,Kmeans,0.008147,0
2,Kmeans,0.436106,1
2,Kmeans,0.214219,0
2,Kmeans,0.413015,1
2,Kmeans,0.367245,1
2,Kmeans,0.240323,0
2,Kmeans,0.421511,0
2,Kmeans,0.490114,1
2,Kmeans,0.144643,0
2,Kmeans,0.421873,1
2,Kmeans,0.320032,0
2,Kmeans,0.400019,0
2,Kmeans,0.067534,1
2,Kmeans,0.354199,0
2,Kmeans,0.391703,0
2,Kmeans,0.175223,0
2,Kmeans,0.194181,1
2,Kmeans,0.105923,0
2,Kmeans,0.399179,0
2,Kmeans,0.406904,0
2,Kmeans,0.445348,0
2,Kmeans,0.398553,0
2,Kmeans,0.447547,1
2,Kmeans,0.481336,1
2,Kmeans,0.092604,1
2,Kmeans,0.441834,1
2,Kmeans,0.058842,0
2,Kmeans,0.385911,0
2,Kmeans,0.356513,0
2,Kmeans,0.184709,0
2,Kmeans,0.147651,1
2,Kmeans,0.231047,0
2,Kmeans,0.410358,1
2,Kmeans,0.144062,0
2,Kmeans,0.047614,0
2,Kmeans,0.391048,1
2,Kmeans,0.050861,0
2,Kmeans,0.42023,0
2,Kmeans,0.13638,1
2,Kmeans,0.313143,1
2,Kmeans,0.466296,0
2,Kmeans,0.331065,1
2,Kmeans,0.357678,0
2,Kmeans,0.049136,0
2,Kmeans,0.384227,1
2,Kmeans,0.448417,0
2,Kmeans,0.397058,1
2,Kmeans,0.132294,1
2,Kmeans,0.42252,0
2,Kmeans,0.340045,0
2,Kmeans,0.37663,1
2,Kmeans,0.129364,1
2,Kmeans,0.433932,0
2,Kmeans,0.26799,1
2,Kmeans,0.240968,0
2,Kmeans,0.259454,1
2,Kmeans,0.079952,1
2,Kmeans,0.393314,0
2,Kmeans,0.442412,0
2,Kmeans,0.464907,1
2,Kmeans,0.422708,1
2,Kmeans,0.161349,0
2,Kmeans,0.409072,1
2,Kmeans,0.399928,1
2,Kmeans,0.058682,1
2,Kmeans,0.487426,1
2,Kmeans,0.037663,0
2,Kmeans,0.380368,1
2,Kmeans,0.274249,1
2,Kmeans,0.125872,1
2,Kmeans,0.306802,1
2,Kmeans,0.452808,1
2,Kmeans,0.326405,0
2,Kmeans,0.019969,1
2,Kmeans,0.344651,1
2,Kmeans,-0.020506,0
2,Kmeans,0.35336,1
2,Kmeans,0.378191,1
2,Kmeans,0.40598,1
2,Kmeans,0.378667,1
2,GMM,0.393026,0
2,GMM,0.354232,0
2,GMM,0.359714,0
2,GMM,0.250654,0
2,GMM,0.439826,1
2,GMM,0.230129,0
2,GMM,0.138596,1
2,GMM,0.193192,1
2,GMM,0.354113,1
