k,type,score,label
2,Kmeans,0.146574,1
2,Kmeans,0.512226,1
2,Kmeans,0.369928,0
2,Kmeans,0.489483,0
2,Kmeans,0.480693,0
2,Kmeans,0.447809,0
2,Kmeans,0.460904,0
2,Kmeans,0.298482,1
2,Kmeans,0.485609,1
2,Kmeans,0.417009,1
2,Kmeans,0.499038,1
2,Kmeans,0.172661,1
2,Kmeans,0.324441,0
2,Kmeans,0.049619,1
2,Kmeans,0.46154,1
2,Kmeans,0.281258,0
2,Kmeans,0.47017,0
2,Kmeans,0.480496,1
2,Kmeans,0.461104,1
2,Kmeans,0.534314,1
2,Kmeans,0.4167,1
2,Kmeans,0.495954,1
2,Kmeans,0.249871,0
2,Kmeans,0.49044,1
2,Kmeans,0.500427,1
2,Kmeans,0.327869,0
2,Kmeans,-0.0406,0
2,Kmeans,0.415426,1
2,Kmeans,0.492069,1
2,Kmeans,0.258936,0
2,Kmeans,0.424787,0
2,Kmeans,0.297375,1
2,Kmeans,-0.000856,0
2,Kmeans,0.372844,1
2,Kmeans,0.412419,1
2,Kmeans,0.1505,1
2,Kmeans,0.415867,1
2,Kmeans,0.477452,1
2,Kmeans,0.288539,0
2,Kmeans,0.333447,1
2,Kmeans,0.421599,1
2,Kmeans,0.401907,1
2,Kmeans,0.238032,1
2,Kmeans,0.299015,0
2,Kmeans,0.452394,1
2,Kmeans,0.390662,1
2,Kmeans,0.016349,0
2,Kmeans,0.108145,0
2,Kmeans,0.20356,0
2,Kmeans,0.484589,0
2,Kmeans,0.000476,0
2,Kmeans,0.066965,0
2,Kmeans,0.520493,1
2,Kmeans,0.477749,1
2,Kmeans,0.340503,0
2,Kmeans,0.50148,1
2,Kmeans,0.49147,0
2,Kmeans,0.359527,1
2,Kmeans,0.407873,1
2,Kmeans,0.083966,1
2,Kmeans,0.24754,1
2,Kmeans,0.449577,0
2,Kmeans,0.535758,1
2,Kmeans,0.34375,0
2,Kmeans,0.410711,0
2,Kmeans,0.383394,1
2,Kmeans,0.516067,1
2,Kmeans,0.540183,1
2,Kmeans,0.467042,1
2,Kmeans,0.496562,1
2,Kmeans,0.188702,0
2,Kmeans,0.397347,1
2,Kmeans,0.505522,1
2,Kmeans,0.247997,0
2,Kmeans,0.154383,0
2,Kmeans,0.066802,1
2,Kmeans,0.36711,1
2,Kmeans,0.481455,0
2,Kmeans,0.0775,0
2,Kmeans,0.269358,0
2,Kmeans,0.188409,1
2,Kmeans,0.262037,0
2,Kmeans,0.348568,0
2,Kmeans,0.540366,1
2,Kmeans,0.449059,0
2,Kmeans,0.507399,1
2,Kmeans,0.381642,1
2,Kmeans,0.001903,0
2,Kmeans,0.325642,1
2,Kmeans,0.444061,1
2,Kmeans,0.480843,1
2,Kmeans,0.402831,1
2,Kmeans,0.362518,1
2,Kmeans,0.33244,0
2,Kmeans,0.511434,1
2,Kmeans,0.47515,1
2,Kmeans,0.198486,0
2,Kmeans,0.358595,0
2,Kmeans,0.330348,0
2,Kmeans,0.366538,0
2,Kmeans,0.276073,1
2,Kmeans,0.334425,0
2,Kmeans,0.380919,1
2,Kmeans,0.53745,1
2,Kmeans,0.443282,1
2,Kmeans,0.399583,0
2,Kmeans,0.135182,0
2,Kmeans,0.541877,1
2,Kmeans,0.502553,1
2,Kmeans,0.488834,0
2,Kmeans,0.256602,0
2,Kmeans,0.383887,1
2,Kmeans,0.501817,1
2,Kmeans,0.42356,1
2,Kmeans,0.493759,1
2,Kmeans,0.462575,1
2,Kmeans,0.434601,1
2,Kmeans,0.195614,1
2,Kmeans,0.459831,0
2,Kmeans,0.497141,1
2,Kmeans,0.077344,0
2,Kmeans,0.490244,0
2,Kmeans,0.318732,0
2,Kmeans,0.335789,0
2,Kmeans,0.497894,1
2,Kmeans,0.24352,0
2,Kmeans,0.440475,1
2,Kmeans,0.02782,0
2,Kmeans,0.145869,0
2,Kmeans,0.401484,0
2,Kmeans,0.348001,0
2,Kmeans,0.171157,0
2,Kmeans,0.490281,1
2,Kmeans,0.176341,0
2,Kmeans,0.339305,0
2,Kmeans,0.541053,1
2,Kmeans,0.281261,1
2,Kmeans,0.453921,1
2,Kmeans,0.44096,1
2,Kmeans,0.226901,0
2,Kmeans,0.166815,1
2,Kmeans,0.396656,0
2,Kmeans,0.323723,0
2,Kmeans,0.33894,1
2,Kmeans,0.273852,1
2,Kmeans,0.490345,1
2,Kmeans,0.28298,0
2,Kmeans,0.430926,1
2,Kmeans,0.047931,0
2,Kmeans,0.232948,1
2,Kmeans,0.396972,1
2,Kmeans,0.309273,1
2,Kmeans,0.416403,0
2,Kmeans,0.311171,1
2,Kmeans,0.238657,0
2,Kmeans,0.227636,1
2,Kmeans,0.418387,1
2,Kmeans,0.504491,1
2,Kmeans,0.298869,1
2,Kmeans,0.429517,1
2,Kmeans,0.423927,1
2,Kmeans,0.342345,1
2,Kmeans,0.120187,0
2,Kmeans,0.333614,1
2,Kmeans,0.360885,1
2,Kmeans,0.50045,1
2,Kmeans,0.542911,1
2,Kmeans,0.475122,0
2,Kmeans,0.46384,0
2,Kmeans,0.451354,1
2,Kmeans,0.470773,1
2,Kmeans,0.493192,0
2,Kmeans,0.431422,0
2,Kmeans,0.358,1
2,Kmeans,0.512021,1
2,Kmeans,0.188372,1
2,Kmeans,0.421815,1
2,Kmeans,0.376606,0
2,Kmeans,0.368239,1
2,Kmeans,0.268116,0
2,Kmeans,0.175453,1
2,Kmeans,0.231507,1
2,Kmeans,0.424857,1
2,Kmeans,0.485192,1
2,Kmeans,0.123894,1
2,Kmeans,0.542012,1
2,Kmeans,0.434751,1
2,Kmeans,0.530974,1
2,Kmeans,0.489304,1
2,Kmeans,0.509476,1
2,Kmeans,0.386427,1
2,Kmeans,0.379234,1
2,Kmeans,0.070091,0
2,Kmeans,0.383892,1
2,Kmeans,0.510019,1
2,Kmeans,0.372661,0
2,Kmeans,0.090918,1
2,Kmeans,0.303237,1
2,Kmeans,0.444201,0
2,Kmeans,0.305299,1
2,Kmeans,0.245655,0
2,Kmeans,0.171051,0
2,Kmeans,0.504505,1
2,Kmeans,0.476616,1
2,Kmeans,0.364806,1
2,Kmeans,0.132242,0
2,Kmeans,0.400103,1
2,Kmeans,0.331563,0
2,Kmeans,0.506089,1
2,Kmeans,0.47643,1
2,Kmeans,0.477887,1
2,Kmeans,0.532372,1
2,Kmeans,0.416303,0
2,Kmeans,0.38841,1
2,Kmeans,0.416239,1
2,Kmeans,0.546289,1
2,Kmeans,0.423916,0
2,Kmeans,0.241324,0
2,Kmeans,0.526439,1
2,Kmeans,0.514722,1
2,Kmeans,0.288136,1
2,Kmeans,0.316105,1
2,Kmeans,0.522211,1
2,Kmeans,0.542256,1
2,Kmeans,0.054476,0
2,Kmeans,0.363962,1
2,Kmeans,0.364231,0
2,Kmeans,0.471017,0
2,Kmeans,0.297748,1
2,Kmeans,0.512648,1
2,Kmeans,0.47289,1
2,Kmeans,0.489417,1
2,Kmeans,0.134452,0
2,Kmeans,0.508458,1
2,Kmeans,0.50699,1
2,Kmeans,0.375814,0
2,Kmeans,0.06144,0
2,Kmeans,0.045999,0
2,Kmeans,0.226232,0
2,Kmeans,0.513176,1
2,Kmeans,0.174346,1
2,Kmeans,0.470616,0
2,Kmeans,0.281843,0
2,Kmeans,0.356141,0
2,Kmeans,0.496517,1
2,Kmeans,0.019112,1
2,Kmeans,0.434231,0
2,Kmeans,0.408872,1
2,Kmeans,0.269972,1
2,Kmeans,0.271557,1
2,Kmeans,0.489566,1
2,Kmeans,0.37072,0
2,Kmeans,0.47848,1
2,Kmeans,0.517318,1
2,Kmeans,0.041303,1
2,Kmeans,0.398527,1
2,Kmeans,0.262522,0
2,Kmeans,0.35276,0
2,Kmeans,0.299432,1
2,Kmeans,0.445232,1
2,Kmeans,0.355096,1
2,Kmeans,0.482267,1
2,Kmeans,0.096294,0
2,Kmeans,0.20168,0
2,Kmeans,0.407281,1
2,Kmeans,0.090993,0
2,Kmeans,0.481642,0
2,Kmeans,0.193533,0
2,Kmeans,0.489658,0
2,Kmeans,0.323734,1
2,Kmeans,0.46782,0
2,Kmeans,0.507282,1
2,Kmeans,0.452574,1
2,Kmeans,0.359099,1
2,Kmeans,0.21764,1
2,Kmeans,0.336061,1
2,Kmeans,0.351294,0
2,Kmeans,0.50288,1
2,Kmeans,0.527164,1
2,Kmeans,0.365668,1
2,Kmeans,0.50031,1
2,Kmeans,0.293582,0
2,Kmeans,0.150729,0
2,Kmeans,0.086458,0
2,Kmeans,0.508563,1
2,Kmeans,0.230581,1
2,Kmeans,0.436218,1
2,Kmeans,0.098699,0
2,Kmeans,0.15819,1
2,Kmeans,0.422097,1
2,Kmeans,0.033925,0
2,Kmeans,0.361201,1
2,Kmeans,0.508724,1
2,Kmeans,0.423662,0
2,Kmeans,0.4331,0
2,Kmeans,0.475343,1
2,Kmeans,0.454098,1
2,Kmeans,0.041415,0
2,Kmeans,0.068594,1
2,Kmeans,0.506677,1
2,Kmeans,0.424823,0
2,Kmeans,0.515898,1
2,Kmeans,0.271594,0
2,Kmeans,0.466378,1
2,Kmeans,0.038627,0
2,Kmeans,0.387076,0
2,Kmeans,0.423738,1
2,Kmeans,0.243342,1
2,Kmeans,0.070977,0
2,Kmeans,0.482439,1
2,Kmeans,0.49861,1
2,Kmeans,0.229504,1
2,Kmeans,0.408766,1
2,Kmeans,0.340161,0
2,Kmeans,0.448586,1
2,Kmeans,0.321967,1
2,Kmeans,0.271954,0
2,Kmeans,0.128263,0
2,Kmeans,0.459276,0
2,Kmeans,0.492069,1
2,Kmeans,0.214218,1
2,Kmeans,0.02143,0
2,Kmeans,0.379923,1
2,Kmeans,0.528684,1
2,Kmeans,0.261112,1
2,Kmeans,0.350214,1
2,Kmeans,0.377325,0
2,Kmeans,0.266881,0
2,Kmeans,0.467309,1
2,Kmeans,0.417796,0
2,Kmeans,0.478883,0
2,Kmeans,0.381767,1
2,Kmeans,0.282504,1
2,Kmeans,0.210363,1
2,Kmeans,0.439748,1
2,Kmeans,0.533791,1
2,Kmeans,0.428784,1
2,Kmeans,0.083017,0
2,Kmeans,0.51393,1
2,Kmeans,0.432702,1
2,Kmeans,0.43947,1
2,Kmeans,0.488915,0
2,Kmeans,0.319918,1
2,Kmeans,0.471914,0
2,Kmeans,0.232612,1
2,Kmeans,0.408461,0
2,Kmeans,0.291138,0
2,Kmeans,0.538044,1
2,Kmeans,0.382315,0
2,Kmeans,0.303493,0
2,Kmeans,0.329852,0
2,Kmeans,0.261788,0
2,Kmeans,0.415885,1
2,Kmeans,0.151098,0
2,Kmeans,0.267595,0
2,Kmeans,0.129722,0
2,Kmeans,0.019196,1
2,Kmeans,-0.038683,0
2,Kmeans,0.482141,1
2,Kmeans,0.368078,0
2,Kmeans,0.264687,1
2,Kmeans,0.299124,0
2,Kmeans,0.465388,0
2,Kmeans,0.370312,1
2,Kmeans,0.132444,0
2,Kmeans,0.237332,1
2,Kmeans,0.458937,1
2,Kmeans,0.489296,0
2,Kmeans,0.394755,1
2,Kmeans,0.114693,0
2,Kmeans,-0.015095,0
2,Kmeans,0.326821,1
2,Kmeans,-0.036276,0
2,Kmeans,0.314732,0
2,Kmeans,0.501586,1
2,Kmeans,0.459065,0
2,Kmeans,0.471084,0
2,Kmeans,0.453692,1
2,Kmeans,0.314597,1
2,Kmeans,0.138451,1
2,Kmeans,0.333388,1
2,Kmeans,0.075025,0
2,Kmeans,0.513529,1
2,Kmeans,0.470957,1
2,Kmeans,0.197587,0
2,Kmeans,0.210279,0
2,Kmeans,0.300135,1
2,Kmeans,0.406914,1
2,Kmeans,0.517644,1
2,Kmeans,0.4663,1
2,Kmeans,0.449218,1
2,Kmeans,0.103399,0
2,Kmeans,0.383246,1
2,Kmeans,0.24786,1
2,Kmeans,0.316436,0
2,Kmeans,0.164243,0
2,Kmeans,0.332754,1
2,Kmeans,0.34416,1
2,Kmeans,0.137063,1
2,Kmeans,0.441999,1
2,Kmeans,0.233785,0
2,Kmeans,0.399325,1
2,Kmeans,0.521582,1
2,Kmeans,0.487952,0
2,Kmeans,0.078367,0
2,Kmeans,0.37768,0
2,Kmeans,0.40761,1
2,Kmeans,0.134494,0
2,Kmeans,0.291975,0
2,Kmeans,0.482432,1
2,Kmeans,0.452832,1
2,Kmeans,0.040047,1
2,Kmeans,0.433292,1
2,Kmeans,0.470147,0
2,Kmeans,0.33048,0
2,Kmeans,0.488219,0
2,Kmeans,0.467893,1
2,Kmeans,0.182248,0
2,Kmeans,0.045026,0
2,Kmeans,0.428293,1
2,Kmeans,0.445389,1
2,Kmeans,0.378279,0
2,Kmeans,0.492692,1
2,Kmeans,0.409057,1
2,Kmeans,0.214551,0
2,Kmeans,0.464352,1
2,Kmeans,0.27927,1
2,Kmeans,0.052575,1
2,Kmeans,0.424242,0
2,Kmeans,0.490912,0
2,Kmeans,0.489538,1
2,Kmeans,0.214368,0
2,Kmeans,0.45183,1
2,Kmeans,0.544705,1
2,Kmeans,0.195245,1
2,Kmeans,0.433264,1
2,Kmeans,0.169601,1
2,Kmeans,0.399644,0
2,Kmeans,0.141309,0
2,Kmeans,0.419996,0
2,Kmeans,0.3144,1
2,Kmeans,0.049887,0
2,Kmeans,0.261585,1
2,Kmeans,0.503408,1
2,Kmeans,0.331543,0
2,Kmeans,0.31965,1
2,Kmeans,0.392085,1
2,Kmeans,0.490552,1
2,Kmeans,0.368275,0
2,Kmeans,0.187918,0
2,Kmeans,0.465935,1
2,Kmeans,0.047837,1
2,Kmeans,0.54095,1
2,Kmeans,0.350534,1
2,Kmeans,0.43999,0
2,Kmeans,0.414135,0
2,Kmeans,0.414131,1
2,Kmeans,0.050593,0
2,Kmeans,0.426194,1
2,Kmeans,0.356233,1
2,Kmeans,0.204575,0
2,Kmeans,0.277985,1
2,Kmeans,0.31332,1
2,Kmeans,0.472173,1
2,Kmeans,0.290208,1
2,Kmeans,0.308718,0
2,Kmeans,0.465744,1
2,Kmeans,0.299962,1
2,Kmeans,0.359152,1
2,Kmeans,0.403178,1
2,Kmeans,0.306767,1
2,Kmeans,0.50039,1
2,Kmeans,0.413878,1
2,Kmeans,0.123345,0
2,Kmeans,0.49052,1
2,Kmeans,0.482519,0
2,Kmeans,0.376744,1
2,Kmeans,0.519244,1
2,Kmeans,0.202269,0
2,Kmeans,0.512511,1
2,Kmeans,0.150939,1
2,Kmeans,0.236191,1
2,Kmeans,0.390622,1
2,Kmeans,0.490451,1
2,Kmeans,0.382154,1
2,Kmeans,0.548487,1
2,Kmeans,0.284785,0
2,Kmeans,0.352282,1
2,Kmeans,0.187317,1
2,Kmeans,0.493221,1
2,Kmeans,0.206663,0
2,Kmeans,0.290565,0
2,Kmeans,0.376777,1
2,Kmeans,0.47929,1
2,Kmeans,0.460222,1
2,Kmeans,0.364851,1
2,Kmeans,0.479987,1
2,Kmeans,0.478771,1
2,Kmeans,0.454448,1
2,Kmeans,0.482289,0
2,Kmeans,0.219487,1
2,Kmeans,0.014917,0
2,Kmeans,0.382998,0
2,Kmeans,0.043422,1
2,Kmeans,0.345367,0
2,Kmeans,0.478791,1
2,Kmeans,0.065297,0
2,Kmeans,0.195059,1
2,Kmeans,0.418797,1
2,Kmeans,0.265549,0
2,Kmeans,0.109915,0
2,Kmeans,0.211167,0
2,Kmeans,0.373686,1
2,Kmeans,0.409226,1
2,Kmeans,0.473818,0
2,Kmeans,0.250964,0
2,Kmeans,0.174112,0
2,Kmeans,0.485499,1
2,Kmeans,0.168045,0
2,Kmeans,0.294226,1
2,Kmeans,0.489891,1
2,Kmeans,0.484278,0
2,Kmeans,0.467302,1
2,Kmeans,0.482641,1
2,Kmeans,0.458777,1
2,Kmeans,0.534166,1
2,Kmeans,0.520265,1
2,Kmeans,0.416017,1
2,Kmeans,0.340603,0
2,Kmeans,0.146706,0
2,Kmeans,0.486645,0
2,Kmeans,0.499797,1
2,Kmeans,0.116244,1
2,Kmeans,0.503044,1
2,Kmeans,0.392821,1
2,Kmeans,0.449166,0
2,Kmeans,0.386909,0
2,Kmeans,0.465988,0
2,Kmeans,0.493432,1
2,Kmeans,0.532609,1
2,Kmeans,0.031341,0
2,Kmeans,0.256236,1
2,Kmeans,0.161347,0
2,Kmeans,0.4217,1
2,Kmeans,0.22108,0
2,Kmeans,0.069668,0
2,Kmeans,0.485136,0
2,Kmeans,0.406213,1
2,Kmeans,0.059182,1
2,Kmeans,0.477411,0
2,Kmeans,0.469178,0
2,Kmeans,0.237181,1
2,Kmeans,0.320029,1
2,Kmeans,0.224918,1
2,Kmeans,0.46568,1
2,Kmeans,0.393978,1
2,Kmeans,0.419961,1
2,Kmeans,0.367931,1
2,Kmeans,0.056779,0
2,Kmeans,0.435983,1
2,Kmeans,0.291583,0
2,Kmeans,0.450975,1
2,Kmeans,0.363536,1
2,Kmeans,0.438005,1
2,Kmeans,0.118257,1
2,Kmeans,0.489499,0
2,Kmeans,0.412001,0
2,Kmeans,0.352534,0
2,Kmeans,0.366161,0
2,Kmeans,0.320049,1
2,Kmeans,0.346578,1
2,Kmeans,0.196151,1
2,Kmeans,0.345776,1
2,Kmeans,0.245346,1
2,Kmeans,0.490083,0
2,Kmeans,0.197609,0
2,Kmeans,0.260361,0
2,Kmeans,0.418975,0
2,Kmeans,0.408855,1
2,Kmeans,0.397859,1
2,Kmeans,0.227925,0
2,Kmeans,0.510579,1
2,Kmeans,0.168371,1
2,Kmeans,0.118982,0
2,Kmeans,0.11725,0
2,Kmeans,0.485979,0
2,Kmeans,0.497335,1
2,Kmeans,0.447584,1
2,Kmeans,0.521294,1
2,Kmeans,0.113758,0
2,Kmeans,0.354015,0
2,Kmeans,0.232119,1
2,Kmeans,0.06054,1
2,Kmeans,0.175949,1
2,Kmeans,0.478318,0
2,Kmeans,0.488838,0
2,Kmeans,0.452283,0
2,Kmeans,0.401219,0
2,Kmeans,0.281128,1
2,Kmeans,0.417847,1
2,Kmeans,0.353373,1
2,Kmeans,0.490009,1
2,Kmeans,0.477778,0
2,Kmeans,0.435602,0
2,Kmeans,0.348993,0
2,Kmeans,0.05901,1
2,Kmeans,0.394099,1
2,Kmeans,0.171533,1
2,Kmeans,0.319551,1
2,Kmeans,0.386898,1
2,Kmeans,0.424506,1
2,Kmeans,0.412534,1
2,Kmeans,0.260403,1
2,Kmeans,0.320434,1
2,Kmeans,0.465749,1
2,Kmeans,0.108231,0
2,Kmeans,0.199171,1
2,Kmeans,0.494978,0
2,Kmeans,0.458169,1
2,Kmeans,0.497172,1
2,Kmeans,0.453314,1
2,Kmeans,0.180187,0
2,Kmeans,0.385713,0
2,Kmeans,0.506752,1
2,Kmeans,0.283134,0
2,Kmeans,0.46476,0
2,Kmeans,0.216414,0
2,Kmeans,0.396888,0
2,Kmeans,0.428673,1
2,Kmeans,0.249055,0
2,Kmeans,0.472922,0
2,Kmeans,0.533924,1
2,Kmeans,0.375677,1
2,Kmeans,0.52512,1
2,Kmeans,-0.046904,0
2,Kmeans,0.289385,0
2,Kmeans,0.402018,1
2,Kmeans,0.407908,1
2,Kmeans,0.382015,1
2,Kmeans,0.447175,0
2,Kmeans,0.455796,1
2,Kmeans,0.07774,1
2,Kmeans,0.499426,1
2,Kmeans,0.306015,1
2,Kmeans,0.259437,1
2,Kmeans,0.484876,0
2,Kmeans,0.067944,0
2,Kmeans,0.210727,1
2,Kmeans,0.367857,0
2,Kmeans,0.44006,1
2,Kmeans,0.1973,0
2,Kmeans,0.210437,0
2,Kmeans,0.33584,0
2,Kmeans,0.482197,0
2,Kmeans,0.311054,1
2,Kmeans,0.373247,1
2,Kmeans,0.447953,1
2,Kmeans,0.228747,0
2,Kmeans,0.492916,0
2,Kmeans,0.437798,1
2,Kmeans,0.315608,1
2,Kmeans,0.4903,1
2,Kmeans,0.529904,1
2,Kmeans,0.446537,1
2,Kmeans,0.488147,1
2,Kmeans,0.411954,0
2,Kmeans,0.219403,1
2,Kmeans,0.479194,0
2,Kmeans,0.388331,1
2,Kmeans,0.465814,0
2,Kmeans,0.422776,1
2,Kmeans,0.448515,0
2,Kmeans,0.282961,0
2,Kmeans,0.365098,0
2,Kmeans,0.493757,0
2,Kmeans,0.449804,1
2,Kmeans,0.289676,0
2,Kmeans,0.158825,0
2,Kmeans,0.26287,1
2,Kmeans,0.155899,0
2,Kmeans,0.502141,1
2,Kmeans,0.389392,0
2,Kmeans,0.493597,1
2,Kmeans,0.485407,1
2,Kmeans,0.478745,1
2,Kmeans,0.11495,1
2,Kmeans,0.407528,1
2,Kmeans,0.329226,1
2,Kmeans,-0.023748,0
2,Kmeans,0.477589,0
2,Kmeans,0.356145,0
2,Kmeans,0.258414,1
2,Kmeans,0.489468,1
2,Kmeans,0.001457,0
2,Kmeans,0.515145,1
2,Kmeans,0.490655,1
2,Kmeans,0.530782,1
2,Kmeans,0.398924,1
2,Kmeans,0.358711,1
2,Kmeans,0.378446,1
2,Kmeans,0.249241,0
2,Kmeans,0.31404,0
2,Kmeans,0.482223,0
2,Kmeans,0.492819,0
2,Kmeans,0.245139,1
2,Kmeans,0.142192,0
