k,type,score,label
2,Kmeans,0.326706,0
2,Kmeans,0.250962,0
2,Kmeans,0.042625,1
2,Kmeans,0.271993,0
2,Kmeans,0.064242,1
2,Kmeans,0.109721,1
2,Kmeans,0.323831,0
2,Kmeans,0.077956,1
2,Kmeans,-0.028185,1
2,Kmeans,0.078893,0
2,Kmeans,-0.058397,1
2,Kmeans,0.263739,0
2,Kmeans,0.133874,1
2,Kmeans,-0.007364,1
2,Kmeans,0.079608,1
2,Kmeans,0.121065,1
2,Kmeans,0.135482,1
2,Kmeans,0.015657,1
2,Kmeans,0.089324,1
2,Kmeans,0.03388,1
2,Kmeans,0.314001,0
2,Kmeans,0.043144,1
2,Kmeans,-0.031686,1
2,Kmeans,0.075342,1
2,Kmeans,0.082306,1
2,Kmeans,0.235579,0
2,Kmeans,0.072206,1
2,Kmeans,0.134977,0
2,Kmeans,0.135476,1
2,Kmeans,0.119913,1
2,Kmeans,0.045773,1
2,Kmeans,0.066419,1
2,Kmeans,0.109859,1
2,Kmeans,0.131795,1
2,Kmeans,0.05117,0
2,Kmeans,0.295191,0
2,Kmeans,-0.050714,1
2,Kmeans,0.040136,0
2,Kmeans,0.196758,0
2,Kmeans,0.064006,1
2,Kmeans,0.033267,1
2,Kmeans,0.007651,1
2,Kmeans,0.165652,1
2,Kmeans,0.00212,1
2,Kmeans,0.070652,1
2,Kmeans,0.096364,1
2,Kmeans,-0.011784,1
2,Kmeans,0.326627,0
2,Kmeans,0.077998,1
2,Kmeans,0.086964,1
2,Kmeans,0.140126,1
2,Kmeans,0.117683,1
2,Kmeans,0.077573,1
2,Kmeans,0.117463,1
2,Kmeans,0.05809,1
2,Kmeans,0.066911,1
2,Kmeans,0.083372,1
2,Kmeans,0.176251,0
2,Kmeans,0.11948,1
2,Kmeans,0.04886,0
2,Kmeans,0.30108,0
2,Kmeans,0.117706,1
2,Kmeans,0.101963,1
2,Kmeans,0.243962,0
2,Kmeans,0.159952,0
2,Kmeans,0.100262,1
2,Kmeans,0.083729,1
2,Kmeans,0.170377,0
2,Kmeans,0.111395,1
2,Kmeans,0.111282,1
2,Kmeans,0.117477,1
2,Kmeans,0.083835,1
2,Kmeans,0.094955,1
2,Kmeans,0.099131,1
2,Kmeans,0.323329,0
2,Kmeans,0.215024,0
2,Kmeans,0.045472,1
2,Kmeans,0.150599,1
2,Kmeans,0.082119,1
2,Kmeans,0.087804,1
2,Kmeans,0.096584,1
2,Kmeans,0.055604,0
2,Kmeans,0.316081,0
2,Kmeans,-0.005836,1
2,Kmeans,0.084081,1
2,Kmeans,0.225653,0
2,Kmeans,0.126214,1
2,Kmeans,0.099676,1
2,Kmeans,0.307176,0
2,Kmeans,0.098356,1
2,Kmeans,0.238231,0
2,Kmeans,0.114272,1
2,Kmeans,0.089565,1
2,Kmeans,0.136648,1
2,Kmeans,0.121563,1
2,Kmeans,0.02993,1
2,Kmeans,0.118356,1
2,Kmeans,0.290208,0
2,Kmeans,0.119309,1
2,Kmeans,0.026287,1
2,Kmeans,0.040789,1
2,Kmeans,0.055147,1
2,Kmeans,-0.017264,1
2,Kmeans,0.04773,1
2,Kmeans,0.103414,1
2,Kmeans,0.085856,1
2,Kmeans,0.076108,1
2,Kmeans,0.053411,1
2,Kmeans,0.02003,1
2,Kmeans,0.045376,1
2,Kmeans,0.099879,1
2,Kmeans,0.062519,1
2,Kmeans,0.026274,1
2,Kmeans,0.126613,1
2,Kmeans,0.169415,0
2,Kmeans,0.075422,1
2,Kmeans,0.06474,1
2,Kmeans,0.09837,1
2,Kmeans,0.073043,1
2,Kmeans,0.100606,1
2,Kmeans,-0.015006,1
2,Kmeans,0.252224,0
2,Kmeans,0.220826,0
2,Kmeans,0.108264,1
2,Kmeans,0.290629,0
2,Kmeans,0.298611,0
2,Kmeans,0.337405,0
2,Kmeans,0.208843,0
2,Kmeans,0.101011,1
2,Kmeans,-0.030126,1
2,Kmeans,0.065406,1
2,Kmeans,0.301095,0
2,Kmeans,0.020616,1
2,Kmeans,0.243281,0
2,Kmeans,0.160675,0
2,Kmeans,0.133832,1
2,Kmeans,0.026162,1
2,Kmeans,0.296045,0
2,Kmeans,0.117486,1
2,Kmeans,-0.018884,1
2,Kmeans,0.064207,1
2,Kmeans,0.071995,1
2,Kmeans,0.104053,1
2,Kmeans,0.264216,0
2,Kmeans,0.121408,1
2,Kmeans,0.231744,0
2,Kmeans,0.012718,1
2,Kmeans,0.106093,1
2,Kmeans,0.216649,0
2,Kmeans,0.044641,1
2,Kmeans,0.196184,0
2,Kmeans,0.296965,0
2,Kmeans,0.057388,1
2,Kmeans,0.050995,1
2,Kmeans,0.196282,0
2,Kmeans,0.054288,1
2,Kmeans,0.12694,1
2,Kmeans,0.19607,0
2,Kmeans,-0.029107,1
2,Kmeans,0.10513,1
2,Kmeans,0.008882,1
2,Kmeans,0.108782,1
2,Kmeans,0.105533,1
2,Kmeans,0.082382,1
2,Kmeans,0.074017,1
2,Kmeans,0.052863,1
2,Kmeans,0.056864,1
2,Kmeans,0.038596,1
2,Kmeans,0.11063,1
2,Kmeans,0.17737,0
2,Kmeans,0.100224,0
2,Kmeans,0.146505,0
2,Kmeans,0.195847,0
2,Kmeans,0.24105,0
2,Kmeans,0.081999,1
2,Kmeans,0.057462,1
2,Kmeans,0.261918,0
2,Kmeans,0.275474,0
2,Kmeans,0.253218,0
2,Kmeans,0.090693,1
2,Kmeans,0.032683,1
2,Kmeans,0.254986,0
2,Kmeans,0.140927,1
2,Kmeans,0.220175,0
2,Kmeans,0.043361,1
2,Kmeans,0.154586,0
2,Kmeans,0.284359,0
2,Kmeans,0.071623,1
2,Kmeans,0.059181,1
2,Kmeans,0.057314,0
2,Kmeans,-0.001184,1
2,Kmeans,0.124489,1
2,Kmeans,0.080873,1
2,Kmeans,0.08228,1
2,Kmeans,0.123951,1
2,Kmeans,0.081892,1
2,Kmeans,0.27279,0
2,Kmeans,-0.003675,1
2,Kmeans,0.035279,1
2,Kmeans,0.308811,0
2,Kmeans,0.245099,0
2,Kmeans,0.221439,0
2,Kmeans,0.100557,1
2,Kmeans,0.286687,0
2,Kmeans,0.128467,1
2,Kmeans,0.215514,0
2,Kmeans,0.083579,1
2,Kmeans,0.129533,1
2,Kmeans,0.049733,1
2,Kmeans,-0.043785,1
2,Kmeans,0.047789,1
2,Kmeans,0.104966,1
2,Kmeans,0.280208,0
2,Kmeans,0.105718,1
2,Kmeans,0.094762,1
2,Kmeans,0.112452,0
2,Kmeans,0.243298,0
2,Kmeans,0.23198,0
2,Kmeans,0.051707,1
2,Kmeans,0.015402,1
2,Kmeans,0.222682,0
2,Kmeans,0.0423,1
2,Kmeans,0.03945,1
2,Kmeans,0.087565,1
2,Kmeans,0.102986,1
2,Kmeans,0.063201,1
2,Kmeans,0.129745,1
2,Kmeans,0.082894,1
2,Kmeans,0.182226,0
2,Kmeans,0.143559,1
2,Kmeans,0.051656,1
2,Kmeans,0.168587,0
2,Kmeans,0.098389,1
2,Kmeans,0.056781,1
2,Kmeans,0.059262,0
2,Kmeans,0.048454,1
2,Kmeans,0.300499,0
2,Kmeans,0.338845,0
2,Kmeans,0.069802,1
2,Kmeans,0.006542,1
2,Kmeans,0.192784,0
2,Kmeans,0.093717,1
2,Kmeans,0.047771,1
2,Kmeans,0.248459,0
2,Kmeans,0.050289,1
2,Kmeans,0.128394,1
2,Kmeans,-0.053691,1
2,Kmeans,0.071252,1
2,Kmeans,0.202621,0
2,Kmeans,0.062678,1
2,Kmeans,0.282099,0
2,Kmeans,0.100599,0
2,Kmeans,0.241442,0
2,Kmeans,0.244407,0
2,Kmeans,-0.010137,1
2,Kmeans,0.070706,1
2,Kmeans,0.059315,0
2,Kmeans,0.286231,0
2,Kmeans,0.269633,0
2,Kmeans,0.23891,0
2,Kmeans,0.137754,1
2,Kmeans,0.268053,0
2,Kmeans,0.254778,0
2,Kmeans,0.158684,0
2,Kmeans,0.221904,0
2,Kmeans,0.181722,0
2,Kmeans,0.30419,0
2,Kmeans,0.054699,1
2,Kmeans,0.171936,0
2,Kmeans,0.100422,1
2,Kmeans,0.180867,1
2,Kmeans,0.149838,1
2,Kmeans,0.023124,1
2,Kmeans,0.138765,1
2,Kmeans,0.102286,1
2,Kmeans,0.136362,0
2,Kmeans,0.248331,0
2,Kmeans,0.131909,1
2,Kmeans,0.257214,0
2,Kmeans,0.10567,1
2,Kmeans,0.103426,1
2,Kmeans,0.083986,1
2,Kmeans,0.253475,0
2,Kmeans,0.06763,1
2,Kmeans,0.140811,1
2,Kmeans,-0.034485,1
2,Kmeans,0.148081,1
2,Kmeans,0.098491,1
2,Kmeans,0.07204,1
2,Kmeans,0.080695,0
2,Kmeans,0.052809,1
2,Kmeans,0.080194,1
2,Kmeans,0.078642,1
2,Kmeans,0.061516,1
2,Kmeans,0.096585,1
2,Kmeans,0.236356,0
2,Kmeans,0.064707,0
2,Kmeans,0.276124,0
2,Kmeans,0.025365,1
2,Kmeans,0.074183,1
2,Kmeans,0.316856,0
2,Kmeans,0.134959,1
2,Kmeans,0.095492,1
2,Kmeans,0.199784,0
2,Kmeans,0.267429,0
2,Kmeans,0.018753,1
2,Kmeans,0.029335,1
2,Kmeans,0.210691,0
2,Kmeans,0.083354,1
2,Kmeans,0.058032,0
2,Kmeans,0.312745,0
2,Kmeans,0.10343,1
2,Kmeans,0.089318,1
2,Kmeans,0.060749,1
2,Kmeans,0.198555,0
2,Kmeans,0.110435,1
2,Kmeans,0.093382,1
2,Kmeans,0.321351,0
2,Kmeans,0.117812,1
2,Kmeans,0.06715,1
2,Kmeans,0.243662,0
2,Kmeans,0.067512,1
2,Kmeans,0.155669,0
2,Kmeans,0.13026,1
2,Kmeans,0.258707,0
2,Kmeans,0.123026,1
2,Kmeans,0.10573,1
2,Kmeans,0.150923,1
2,Kmeans,0.119117,1
2,Kmeans,0.316592,0
2,Kmeans,0.02973,1
2,Kmeans,0.281937,0
2,Kmeans,0.262236,0
2,Kmeans,0.092003,1
2,Kmeans,0.109367,1
2,Kmeans,0.23758,0
2,Kmeans,0.047769,1
2,Kmeans,0.21826,0
2,Kmeans,0.227265,0
2,Kmeans,0.180195,0
2,Kmeans,0.013039,1
2,Kmeans,0.154029,1
2,Kmeans,0.234028,0
2,Kmeans,0.156375,1
2,Kmeans,0.260879,0
2,Kmeans,0.040898,1
2,Kmeans,0.170245,1
2,Kmeans,0.140914,1
2,Kmeans,0.073234,1
2,Kmeans,0.060223,1
2,Kmeans,0.109711,1
2,Kmeans,0.069358,1
2,Kmeans,0.238577,0
2,Kmeans,0.200256,0
2,Kmeans,0.277703,0
2,Kmeans,0.095611,1
2,Kmeans,0.315221,0
2,Kmeans,0.056873,1
2,Kmeans,0.089,1
2,Kmeans,0.09477,1
2,Kmeans,-0.017721,1
2,Kmeans,0.161378,0
2,Kmeans,0.042777,1
2,Kmeans,0.187416,0
2,Kmeans,0.111643,1
2,Kmeans,0.139073,1
2,Kmeans,0.004632,1
2,Kmeans,0.111513,1
2,Kmeans,0.245808,0
2,Kmeans,0.126547,1
2,Kmeans,0.081664,1
2,Kmeans,0.114426,1
2,Kmeans,0.279234,0
2,Kmeans,0.295922,0
2,Kmeans,0.062595,1
2,Kmeans,0.055271,1
2,Kmeans,0.037746,1
2,Kmeans,0.1102,1
2,Kmeans,0.313142,0
2,Kmeans,0.061205,1
2,Kmeans,0.140968,1
2,Kmeans,0.229099,0
2,Kmeans,0.050197,1
2,Kmeans,0.308736,0
2,Kmeans,0.096873,1
2,Kmeans,-0.025403,1
2,Kmeans,0.042882,1
2,Kmeans,0.165479,0
2,Kmeans,0.094869,1
2,Kmeans,0.236767,0
2,Kmeans,-0.023525,1
2,Kmeans,0.223731,0
2,Kmeans,0.28542,0
2,Kmeans,0.095291,1
2,Kmeans,0.084131,1
2,Kmeans,0.246935,0
2,Kmeans,0.252772,0
2,Kmeans,0.171866,0
2,Kmeans,0.087087,1
2,Kmeans,0.113397,1
2,Kmeans,0.087503,0
2,Kmeans,0.094356,1
2,Kmeans,0.177685,1
2,Kmeans,0.26864,0
2,Kmeans,0.064855,1
2,Kmeans,0.196043,0
2,Kmeans,0.095373,1
2,Kmeans,0.006165,1
2,Kmeans,0.331529,0
2,Kmeans,0.111669,1
2,Kmeans,0.187444,0
2,Kmeans,0.223967,0
2,Kmeans,0.186456,0
2,Kmeans,0.262002,0
2,Kmeans,0.018658,1
2,Kmeans,0.074791,1
2,Kmeans,0.12874,1
2,Kmeans,-0.023161,1
2,Kmeans,0.044205,1
2,Kmeans,0.12678,0
2,Kmeans,0.004431,1
2,Kmeans,0.274112,0
2,Kmeans,0.07133,1
2,Kmeans,0.088706,1
2,Kmeans,0.099919,1
2,Kmeans,0.159166,1
2,Kmeans,0.304216,0
2,Kmeans,0.080999,1
2,Kmeans,0.06748,1
2,Kmeans,0.102015,1
2,Kmeans,0.168789,0
2,Kmeans,0.033818,1
2,Kmeans,0.135463,1
2,Kmeans,0.194379,0
2,Kmeans,0.011426,1
2,Kmeans,0.326507,0
2,Kmeans,0.205658,0
2,Kmeans,0.088759,1
2,Kmeans,0.120687,1
2,Kmeans,0.050344,1
2,Kmeans,0.042758,1
2,Kmeans,0.107545,1
2,Kmeans,0.096075,1
2,Kmeans,0.04289,0
2,Kmeans,0.063615,1
2,Kmeans,0.128171,1
2,Kmeans,-0.007997,1
2,Kmeans,0.099144,1
2,Kmeans,0.099704,1
2,Kmeans,0.128529,1
2,Kmeans,0.111635,1
2,Kmeans,0.247049,0
2,Kmeans,0.085633,1
2,Kmeans,0.222896,0
2,Kmeans,0.09618,1
2,Kmeans,0.071654,1
2,Kmeans,0.298031,0
2,Kmeans,0.047985,1
2,Kmeans,0.084457,1
2,Kmeans,0.09026,1
2,Kmeans,0.113681,1
2,Kmeans,0.042674,1
2,Kmeans,0.1327,1
2,Kmeans,0.103399,1
2,Kmeans,-0.021892,1
2,Kmeans,0.183942,0
2,Kmeans,0.305838,0
2,Kmeans,0.327457,0
2,Kmeans,0.109027,1
2,Kmeans,0.111711,1
2,Kmeans,0.066106,1
2,Kmeans,0.115317,1
2,Kmeans,0.07755,1
2,Kmeans,0.01656,1
2,Kmeans,0.18221,0
2,Kmeans,0.100588,1
2,Kmeans,0.106823,1
2,Kmeans,0.13197,1
2,Kmeans,0.054008,1
2,Kmeans,0.047417,1
2,Kmeans,0.092837,1
2,Kmeans,-0.020095,1
2,Kmeans,0.2756,0
2,Kmeans,0.033273,1
2,Kmeans,0.106452,0
2,Kmeans,0.211656,0
2,Kmeans,0.081836,1
2,Kmeans,0.01451,1
2,Kmeans,0.127961,0
2,Kmeans,0.063785,1
2,Kmeans,0.120138,0
2,Kmeans,0.088944,1
2,Kmeans,0.09398,1
2,Kmeans,0.03209,1
2,Kmeans,0.014395,1
2,Kmeans,0.262614,0
2,Kmeans,0.287406,0
2,Kmeans,0.128723,1
2,Kmeans,0.085409,1
2,Kmeans,0.250423,0
2,Kmeans,0.153733,0
2,Kmeans,0.279859,0
2,Kmeans,0.169715,0
2,Kmeans,0.063333,1
2,Kmeans,0.308312,0
2,Kmeans,0.121256,1
2,Kmeans,0.054247,1
2,Kmeans,0.233136,0
2,Kmeans,0.090844,1
2,Kmeans,0.114021,1
2,Kmeans,0.253257,0
2,Kmeans,0.089943,1
2,Kmeans,0.011363,1
2,Kmeans,0.198466,0
2,Kmeans,0.326642,0
2,Kmeans,0.029604,1
2,Kmeans,0.30472,0
2,Kmeans,0.05662,1
2,Kmeans,-0.036741,1
2,Kmeans,0.125769,1
2,Kmeans,0.027276,1
2,Kmeans,0.036119,1
2,Kmeans,0.179358,1
2,Kmeans,0.101819,1
2,Kmeans,0.256064,0
2,Kmeans,0.141563,1
2,Kmeans,0.127111,1
2,Kmeans,0.110191,1
2,Kmeans,0.151045,1
2,Kmeans,0.053961,1
2,Kmeans,0.133946,1
2,Kmeans,-0.040721,1
2,Kmeans,0.239807,0
2,Kmeans,0.125087,1
2,Kmeans,0.057306,1
2,Kmeans,0.017243,0
2,Kmeans,0.253392,0
2,Kmeans,0.13829,1
2,Kmeans,0.083895,1
2,Kmeans,0.228694,0
2,Kmeans,0.12226,1
2,Kmeans,0.110606,1
2,Kmeans,-0.044542,1
2,Kmeans,0.102043,1
2,Kmeans,0.158774,0
2,Kmeans,0.084036,1
2,Kmeans,0.249226,0
2,Kmeans,0.285725,0
2,Kmeans,0.296046,0
2,Kmeans,0.046099,1
2,Kmeans,0.021047,1
2,Kmeans,0.09248,0
2,Kmeans,0.061922,1
2,Kmeans,0.101207,1
2,Kmeans,0.204273,0
2,Kmeans,0.057581,1
2,Kmeans,0.160808,0
2,Kmeans,0.055212,1
2,Kmeans,0.146481,0
2,Kmeans,0.212938,0
2,Kmeans,0.061636,1
2,Kmeans,0.001234,1
2,Kmeans,0.022571,1
2,Kmeans,0.125163,0
2,Kmeans,0.073529,1
2,Kmeans,0.099914,0
2,Kmeans,0.003847,1
2,Kmeans,0.066432,1
2,Kmeans,0.102753,1
2,Kmeans,0.068391,1
2,Kmeans,0.023692,1
2,Kmeans,0.023822,1
2,Kmeans,0.222346,0
2,Kmeans,0.13381,1
2,Kmeans,0.066682,0
2,Kmeans,0.070118,1
2,Kmeans,-0.033553,1
2,Kmeans,0.145672,0
2,Kmeans,0.231393,0
2,Kmeans,0.052703,1
2,Kmeans,0.065755,1
2,Kmeans,0.12684,1
2,Kmeans,0.309228,0
2,Kmeans,0.283295,0
2,Kmeans,0.112096,1
2,Kmeans,0.091203,1
