k,type,score,label
2,Kmeans,0.483956,1
2,Kmeans,0.198112,0
2,Kmeans,0.538092,0
2,Kmeans,0.082952,0
2,Kmeans,0.422521,0
2,Kmeans,0.263591,1
2,Kmeans,0.443162,1
2,Kmeans,0.448403,0
2,Kmeans,0.454788,0
2,Kmeans,0.407274,0
2,Kmeans,0.125406,1
2,Kmeans,0.466594,0
2,Kmeans,0.282018,0
2,Kmeans,0.409795,0
2,Kmeans,0.388308,0
2,Kmeans,0.376411,0
2,Kmeans,0.544074,0
2,Kmeans,0.419893,1
2,Kmeans,0.520888,0
2,Kmeans,0.429089,0
2,Kmeans,0.340416,1
2,Kmeans,0.553488,0
2,Kmeans,0.013024,0
2,Kmeans,0.47515,0
2,Kmeans,0.23111,1
2,Kmeans,0.049417,0
2,Kmeans,0.088853,0
2,Kmeans,0.50494,1
2,Kmeans,0.150292,1
2,Kmeans,0.144476,0
2,Kmeans,0.043713,0
2,Kmeans,0.463071,1
2,Kmeans,0.511799,1
2,Kmeans,0.332471,1
2,Kmeans,0.348063,0
2,Kmeans,0.465533,1
2,Kmeans,0.314863,0
2,Kmeans,0.515954,0
2,Kmeans,0.356665,0
2,Kmeans,0.124897,1
2,Kmeans,0.383421,0
2,Kmeans,0.196555,0
2,Kmeans,0.43728,1
2,Kmeans,0.194983,0
2,Kmeans,0.419835,0
2,Kmeans,0.227183,0
2,Kmeans,0.317735,0
2,Kmeans,0.482549,1
2,Kmeans,0.433233,0
2,Kmeans,0.232572,0
2,Kmeans,0.355793,0
2,Kmeans,0.514801,0
2,Kmeans,0.148405,1
2,Kmeans,0.292405,1
2,Kmeans,0.369837,0
2,Kmeans,0.371346,0
2,Kmeans,0.394432,1
2,Kmeans,-0.020927,1
2,Kmeans,0.505172,1
2,Kmeans,0.524893,0
2,Kmeans,0.410157,1
2,Kmeans,-0.000243,1
2,Kmeans,0.523043,0
2,Kmeans,0.358263,1
2,Kmeans,0.167992,1
2,Kmeans,0.424276,0
2,Kmeans,0.523906,0
2,Kmeans,0.152337,1
2,Kmeans,0.466869,1
2,Kmeans,0.353395,1
2,Kmeans,0.537088,0
2,Kmeans,0.555145,0
2,Kmeans,0.44535,0
2,Kmeans,0.438992,1
2,Kmeans,0.463144,0
2,Kmeans,0.110223,0
2,Kmeans,0.37105,1
2,Kmeans,0.482192,0
2,Kmeans,0.455652,0
2,Kmeans,0.391185,0
2,Kmeans,0.386367,1
2,Kmeans,0.274689,1
2,Kmeans,0.550699,0
2,Kmeans,0.044034,1
2,Kmeans,0.458004,0
2,Kmeans,0.404848,1
2,Kmeans,0.312475,0
2,Kmeans,0.498522,1
2,Kmeans,0.084729,0
2,Kmeans,0.397863,0
2,Kmeans,0.414757,1
2,Kmeans,0.395431,0
2,Kmeans,0.486969,0
2,Kmeans,0.456273,1
2,Kmeans,0.052308,1
2,Kmeans,0.262162,0
2,Kmeans,0.505457,0
2,Kmeans,0.501859,0
2,Kmeans,0.255505,0
2,Kmeans,0.513754,0
2,Kmeans,0.251064,1
2,Kmeans,0.493009,0
2,Kmeans,0.236884,0
2,Kmeans,0.272107,1
2,Kmeans,0.346129,1
2,Kmeans,0.496096,0
2,Kmeans,0.556772,0
2,Kmeans,0.185105,0
2,Kmeans,0.535599,0
2,Kmeans,0.133674,1
2,Kmeans,0.379821,0
2,Kmeans,0.066433,1
2,Kmeans,0.267832,0
2,Kmeans,0.384225,1
2,Kmeans,0.3737,0
2,Kmeans,0.144486,0
2,Kmeans,0.498335,1
2,Kmeans,0.273618,0
2,Kmeans,0.337141,1
2,Kmeans,0.526886,0
2,Kmeans,0.236696,1
2,Kmeans,0.365171,0
2,Kmeans,0.175283,0
2,Kmeans,0.309353,0
2,Kmeans,0.511678,0
2,Kmeans,0.487286,1
2,Kmeans,0.447408,0
2,Kmeans,0.269509,1
2,Kmeans,0.103072,1
2,Kmeans,0.439155,1
2,Kmeans,0.386192,1
2,Kmeans,0.290077,1
2,Kmeans,0.432956,1
2,Kmeans,0.390282,1
2,Kmeans,0.497421,1
2,Kmeans,0.199763,0
2,Kmeans,0.317647,1
2,Kmeans,0.49471,0
2,Kmeans,0.49786,0
2,Kmeans,0.18515,0
2,Kmeans,0.105983,0
2,Kmeans,0.469835,0
2,Kmeans,0.545344,0
2,Kmeans,0.505058,1
2,Kmeans,-0.016601,1
2,Kmeans,0.518938,0
2,Kmeans,0.489986,1
2,Kmeans,0.164444,1
2,Kmeans,0.535232,0
2,Kmeans,0.436794,1
2,Kmeans,0.389246,1
2,Kmeans,0.236702,0
2,Kmeans,0.359126,1
2,Kmeans,0.296376,0
2,Kmeans,0.415972,0
2,Kmeans,0.415591,1
2,Kmeans,0.51194,0
2,Kmeans,0.124119,0
2,Kmeans,0.340394,0
2,Kmeans,0.55026,0
2,Kmeans,0.160187,0
2,Kmeans,0.116684,1
2,Kmeans,0.161723,1
2,Kmeans,0.48649,0
2,Kmeans,0.405507,1
2,Kmeans,0.283192,0
2,Kmeans,-0.035471,1
2,Kmeans,0.527458,0
2,Kmeans,0.474421,0
2,Kmeans,0.298205,0
2,Kmeans,0.500061,1
2,Kmeans,0.542089,0
2,Kmeans,0.422832,0
2,Kmeans,0.297079,0
2,Kmeans,0.458526,1
2,Kmeans,0.460214,0
2,Kmeans,0.171602,1
2,Kmeans,-0.041608,1
2,Kmeans,0.424439,0
2,Kmeans,0.451738,1
2,Kmeans,0.548891,0
2,Kmeans,0.226689,1
2,Kmeans,0.005928,1
2,Kmeans,0.454675,1
2,Kmeans,0.491145,1
2,Kmeans,0.126463,0
2,Kmeans,0.108046,1
2,Kmeans,0.461582,0
2,Kmeans,0.473831,1
2,Kmeans,0.465965,1
2,Kmeans,0.452527,1
2,Kmeans,0.504556,0
2,Kmeans,0.07799,1
2,Kmeans,0.494981,1
2,Kmeans,0.478975,1
2,Kmeans,0.499875,1
2,Kmeans,0.22341,0
2,Kmeans,0.410135,0
2,Kmeans,0.270685,1
2,Kmeans,0.134517,1
2,Kmeans,0.351237,0
2,Kmeans,0.537843,0
2,Kmeans,0.125429,0
2,Kmeans,0.556334,0
2,Kmeans,0.210688,0
2,Kmeans,0.425194,1
2,Kmeans,0.418921,0
2,Kmeans,0.027027,1
2,Kmeans,0.239404,0
2,Kmeans,0.43642,0
2,Kmeans,0.055988,0
2,Kmeans,0.512535,0
2,Kmeans,0.414004,1
2,Kmeans,0.246889,0
2,Kmeans,0.502957,0
2,Kmeans,0.335008,1
2,Kmeans,0.461852,0
2,Kmeans,0.459168,1
2,Kmeans,0.400201,1
2,Kmeans,0.533945,0
2,Kmeans,0.001381,1
2,Kmeans,0.466541,0
2,Kmeans,0.197498,1
2,Kmeans,0.549876,0
2,Kmeans,0.457665,0
2,Kmeans,0.319776,0
2,Kmeans,0.23754,1
2,Kmeans,0.345176,1
2,Kmeans,0.443158,0
2,Kmeans,0.41175,0
2,Kmeans,0.54968,0
2,Kmeans,0.490202,1
2,Kmeans,0.430689,0
2,Kmeans,0.372629,1
2,Kmeans,0.303862,0
2,Kmeans,0.333659,0
2,Kmeans,0.227134,1
2,Kmeans,0.50543,1
2,Kmeans,0.411802,1
2,Kmeans,0.504123,0
2,Kmeans,0.469661,0
2,Kmeans,0.447195,0
2,Kmeans,0.463194,0
2,Kmeans,0.213468,0
2,Kmeans,0.423284,1
2,Kmeans,0.214345,1
2,Kmeans,0.544236,0
2,Kmeans,0.447822,0
2,Kmeans,0.046992,0
2,Kmeans,0.53639,0
2,Kmeans,0.140472,0
2,Kmeans,0.373447,0
2,Kmeans,0.41314,1
2,Kmeans,0.238626,0
2,Kmeans,0.388089,1
2,Kmeans,0.551805,0
2,Kmeans,0.210873,0
2,Kmeans,0.167034,1
2,Kmeans,0.45343,0
2,Kmeans,0.07712,0
2,Kmeans,0.316167,0
2,Kmeans,0.119839,0
2,Kmeans,0.282249,1
2,Kmeans,0.463341,0
2,Kmeans,0.196718,0
2,Kmeans,0.19817,1
2,Kmeans,0.552684,0
2,Kmeans,0.317198,1
2,Kmeans,0.398106,1
2,Kmeans,0.507269,0
2,Kmeans,0.255778,0
2,Kmeans,0.493746,1
2,Kmeans,0.270682,1
2,Kmeans,0.388931,1
2,Kmeans,0.277679,0
2,Kmeans,0.307046,0
2,Kmeans,0.534336,0
2,Kmeans,0.493288,0
2,Kmeans,0.416633,0
2,Kmeans,0.377446,1
2,Kmeans,0.242854,1
2,Kmeans,0.480602,1
2,Kmeans,0.485601,1
2,Kmeans,0.497833,0
2,Kmeans,0.354272,1
2,Kmeans,0.433022,1
2,Kmeans,0.353982,1
2,Kmeans,0.330628,0
2,Kmeans,0.266548,1
2,Kmeans,0.389052,0
2,Kmeans,0.117607,0
2,Kmeans,0.48117,0
2,Kmeans,0.412137,1
2,Kmeans,0.37653,0
2,Kmeans,0.35424,0
2,Kmeans,0.284423,0
2,Kmeans,0.252862,1
2,Kmeans,0.142261,0
2,Kmeans,0.472549,1
2,Kmeans,0.306683,0
2,Kmeans,0.28457,1
2,Kmeans,0.346847,1
2,Kmeans,0.317666,0
2,Kmeans,0.236315,0
2,Kmeans,0.339055,1
2,Kmeans,0.511732,0
2,Kmeans,0.09062,1
2,Kmeans,0.318176,0
2,Kmeans,0.403677,1
2,Kmeans,0.535788,0
2,Kmeans,0.543273,0
2,Kmeans,0.486974,1
2,Kmeans,0.307462,1
2,Kmeans,0.413265,0
2,Kmeans,0.504521,1
2,Kmeans,0.549865,0
2,Kmeans,0.183762,0
2,Kmeans,0.140809,0
2,Kmeans,0.397865,1
2,Kmeans,0.417434,1
2,Kmeans,0.535088,0
2,Kmeans,0.494213,1
2,Kmeans,0.441197,0
2,Kmeans,0.478952,0
2,Kmeans,0.181428,0
2,Kmeans,0.506845,1
2,Kmeans,0.266835,1
2,Kmeans,0.162274,1
2,Kmeans,0.486156,1
2,Kmeans,0.264531,1
2,Kmeans,0.119782,1
2,Kmeans,0.311114,1
2,Kmeans,0.227487,0
2,Kmeans,0.312366,1
2,Kmeans,0.164677,0
2,Kmeans,0.382209,1
2,Kmeans,0.160185,0
2,Kmeans,0.135032,0
2,Kmeans,0.401825,1
2,Kmeans,0.274055,0
2,Kmeans,0.224039,0
2,Kmeans,0.385219,0
2,Kmeans,0.01,1
2,Kmeans,0.361183,0
2,Kmeans,0.159943,1
2,Kmeans,0.372101,1
2,Kmeans,0.392915,0
2,Kmeans,0.548163,0
2,Kmeans,0.224203,1
2,Kmeans,0.381146,0
2,Kmeans,0.385597,0
2,Kmeans,-0.0411,1
2,Kmeans,0.147288,0
2,Kmeans,0.514408,0
2,Kmeans,0.242149,0
2,Kmeans,0.479808,0
2,Kmeans,0.078133,0
2,Kmeans,0.279332,1
2,Kmeans,0.299392,1
2,Kmeans,0.415915,1
2,Kmeans,0.460224,1
2,Kmeans,0.303669,1
2,Kmeans,0.512528,0
2,Kmeans,0.386294,1
2,Kmeans,0.152484,0
2,Kmeans,0.459333,0
2,Kmeans,0.196041,0
2,Kmeans,0.346182,1
2,Kmeans,0.460407,1
2,Kmeans,0.539312,0
2,Kmeans,0.357134,1
2,Kmeans,0.38122,0
2,Kmeans,0.141739,0
2,Kmeans,0.492963,0
2,Kmeans,0.426573,0
2,Kmeans,0.381633,1
2,Kmeans,0.463096,0
2,Kmeans,0.475915,0
2,Kmeans,0.404985,1
2,Kmeans,0.551283,0
2,Kmeans,0.479189,1
2,Kmeans,0.52761,0
2,Kmeans,0.222394,0
2,Kmeans,0.468014,0
2,Kmeans,0.530426,0
2,Kmeans,0.548935,0
2,Kmeans,0.409084,1
2,Kmeans,0.34683,1
2,Kmeans,0.13428,0
2,Kmeans,0.534371,0
2,Kmeans,0.15534,0
2,Kmeans,0.299918,1
2,Kmeans,0.350325,1
2,Kmeans,0.496257,0
2,Kmeans,0.096982,1
2,Kmeans,0.167142,0
2,Kmeans,0.460386,1
2,Kmeans,0.317623,0
2,Kmeans,0.517803,0
2,Kmeans,0.239281,1
2,Kmeans,0.412495,0
2,Kmeans,0.061909,1
2,Kmeans,0.248508,0
2,Kmeans,0.112805,0
2,Kmeans,0.481374,0
2,Kmeans,0.246206,1
2,Kmeans,0.257694,1
2,Kmeans,0.245728,0
2,Kmeans,0.224917,1
2,Kmeans,0.476071,0
2,Kmeans,0.00631,1
2,Kmeans,0.426585,1
2,Kmeans,0.12373,0
2,Kmeans,0.305245,1
2,Kmeans,0.357977,0
2,Kmeans,0.062978,1
2,Kmeans,0.308548,1
2,Kmeans,0.247838,1
2,Kmeans,0.320564,1
2,Kmeans,0.056398,0
2,Kmeans,0.491336,1
2,Kmeans,0.294608,1
2,Kmeans,0.47141,1
2,Kmeans,0.237495,1
2,Kmeans,0.015362,1
2,Kmeans,0.375597,0
2,Kmeans,0.236164,1
2,Kmeans,0.243042,1
2,Kmeans,0.486532,1
2,Kmeans,0.428021,0
2,Kmeans,0.306876,1
2,Kmeans,0.509005,1
2,Kmeans,0.104689,0
2,Kmeans,0.235208,1
2,Kmeans,0.344559,0
2,Kmeans,0.442698,0
2,Kmeans,0.025364,1
2,Kmeans,0.361536,1
2,Kmeans,0.287126,0
2,Kmeans,0.161976,1
2,Kmeans,0.543437,0
2,Kmeans,0.518142,0
2,Kmeans,0.092175,1
2,Kmeans,0.286562,0
2,Kmeans,0.502634,0
2,Kmeans,0.222956,1
2,Kmeans,0.397325,0
2,Kmeans,0.139631,0
2,Kmeans,0.157411,0
2,Kmeans,0.459768,1
2,Kmeans,0.500396,1
2,Kmeans,0.530003,0
2,Kmeans,0.484452,0
2,Kmeans,0.073311,0
2,Kmeans,0.557752,0
2,Kmeans,0.490609,0
2,Kmeans,0.504479,1
2,Kmeans,0.541501,0
2,Kmeans,0.285687,0
2,Kmeans,0.383721,1
2,Kmeans,0.343965,1
2,Kmeans,0.196432,1
2,Kmeans,0.177726,1
2,Kmeans,0.531371,0
2,Kmeans,0.557027,0
2,Kmeans,0.485164,1
2,Kmeans,0.424123,0
2,Kmeans,0.509077,0
2,Kmeans,0.357413,1
2,Kmeans,0.186748,0
2,Kmeans,0.470333,1
2,Kmeans,0.507112,0
2,Kmeans,0.381225,1
2,Kmeans,0.469421,0
2,Kmeans,0.472321,0
2,Kmeans,0.282991,1
2,Kmeans,0.26644,1
2,Kmeans,0.427682,1
2,Kmeans,0.213846,1
2,Kmeans,0.401853,1
2,Kmeans,0.435113,1
2,Kmeans,0.549802,0
2,Kmeans,0.511521,1
2,Kmeans,0.132318,1
2,Kmeans,0.446889,1
2,Kmeans,0.385918,1
2,Kmeans,0.430456,0
2,Kmeans,0.46333,1
2,Kmeans,0.213479,0
2,Kmeans,0.125176,0
2,Kmeans,0.19847,0
2,Kmeans,0.549118,0
2,Kmeans,0.258738,1
2,Kmeans,0.412739,0
2,Kmeans,0.302505,0
2,Kmeans,0.507409,0
2,Kmeans,0.522907,0
2,Kmeans,0.313408,0
2,Kmeans,0.480174,0
2,Kmeans,0.312032,1
2,Kmeans,0.485239,0
2,Kmeans,0.400862,1
2,Kmeans,0.222188,0
2,Kmeans,-0.021217,1
2,Kmeans,0.531046,0
2,Kmeans,0.004648,1
2,Kmeans,0.343716,1
2,Kmeans,0.072919,1
2,Kmeans,0.559821,0
2,Kmeans,0.291965,0
2,Kmeans,0.527484,0
2,Kmeans,0.246809,0
2,Kmeans,0.363655,0
2,Kmeans,0.43776,0
2,Kmeans,0.413958,1
2,Kmeans,0.479006,1
2,Kmeans,0.435407,1
2,Kmeans,0.463304,1
2,Kmeans,0.413846,0
2,Kmeans,0.154297,0
2,Kmeans,0.494248,1
2,Kmeans,0.489853,0
2,Kmeans,0.38036,1
2,Kmeans,0.414022,0
2,Kmeans,0.282524,1
2,Kmeans,0.400786,0
2,Kmeans,0.458686,1
2,Kmeans,0.363771,1
2,Kmeans,0.547543,0
2,Kmeans,0.322666,1
2,Kmeans,0.148434,0
2,Kmeans,0.466912,0
2,Kmeans,0.473308,0
2,Kmeans,0.446876,1
2,Kmeans,0.55256,0
2,Kmeans,-0.01353,1
2,Kmeans,0.540451,0
2,Kmeans,0.38349,0
2,Kmeans,0.499673,1
2,Kmeans,0.508978,1
2,Kmeans,0.537356,0
2,Kmeans,0.294865,1
2,Kmeans,0.418117,0
2,Kmeans,0.191938,0
2,Kmeans,0.334698,1
2,Kmeans,0.469711,1
2,Kmeans,0.35939,0
2,Kmeans,0.137869,1
2,Kmeans,0.541417,0
2,Kmeans,0.396788,1
2,Kmeans,0.552524,0
2,Kmeans,0.355813,0
2,Kmeans,0.093243,1
2,Kmeans,0.352373,0
2,Kmeans,0.536906,0
2,Kmeans,0.055125,1
2,Kmeans,0.496083,0
2,Kmeans,0.473403,1
2,Kmeans,0.487666,0
2,Kmeans,0.534997,0
2,Kmeans,0.474362,1
2,Kmeans,0.296352,0
2,Kmeans,0.437122,1
2,Kmeans,0.099936,0
2,Kmeans,0.226793,0
2,Kmeans,0.351908,1
2,Kmeans,0.27114,0
2,Kmeans,0.51505,0
2,Kmeans,0.370766,0
2,Kmeans,-0.015732,1
2,Kmeans,0.421161,1
2,Kmeans,0.306872,0
2,Kmeans,0.332818,1
2,Kmeans,0.024594,0
2,Kmeans,0.540599,0
2,Kmeans,0.335577,1
2,Kmeans,0.479345,0
2,Kmeans,0.133265,0
2,Kmeans,0.498014,0
2,Kmeans,0.317071,0
2,Kmeans,0.313626,1
2,Kmeans,0.33066,1
2,Kmeans,0.015536,1
2,Kmeans,0.286648,1
2,Kmeans,0.316974,1
2,Kmeans,0.314268,1
2,Kmeans,0.525766,0
2,Kmeans,0.526303,0
2,Kmeans,0.419251,1
2,Kmeans,0.470061,0
2,Kmeans,0.483751,1
2,Kmeans,0.142624,0
2,Kmeans,0.368376,0
2,Kmeans,0.457173,1
2,Kmeans,0.420139,0
2,Kmeans,0.449507,1
2,Kmeans,0.334141,1
2,Kmeans,0.088049,1
2,Kmeans,0.298016,1
2,Kmeans,0.308529,0
2,Kmeans,0.480904,0
2,Kmeans,0.388557,0
2,Kmeans,0.065973,0
2,Kmeans,0.234687,1
2,Kmeans,0.000587,1
2,Kmeans,0.092722,0
2,Kmeans,0.479138,1
2,Kmeans,0.141644,0
2,Kmeans,0.391132,0
2,Kmeans,0.114823,1
2,Kmeans,0.535064,0
2,Kmeans,0.017146,0
2,Kmeans,0.485169,0
2,Kmeans,0.32023,0
2,Kmeans,0.470448,1
2,Kmeans,0.293131,0
2,Kmeans,0.501154,1
2,Kmeans,0.480836,0
2,Kmeans,0.439589,1
2,Kmeans,0.504612,0
2,Kmeans,0.422509,1
2,Kmeans,0.550028,0
2,Kmeans,0.210673,0
2,Kmeans,0.241722,1
2,Kmeans,0.246346,0
2,Kmeans,0.309786,1
2,Kmeans,0.432675,0
2,Kmeans,0.502327,0
2,Kmeans,0.201758,1
2,Kmeans,0.489848,1
2,Kmeans,0.346577,0
2,Kmeans,0.209137,0
2,Kmeans,0.454499,0
2,Kmeans,0.399603,1
2,Kmeans,0.310278,1
2,Kmeans,0.284841,1
2,Kmeans,0.55675,0
2,Kmeans,0.507969,0
2,Kmeans,0.197867,1
2,Kmeans,0.479722,1
2,Kmeans,0.091214,1
2,Kmeans,0.108193,0
2,Kmeans,0.44619,1
2,Kmeans,0.559313,0
2,Kmeans,0.077906,1
2,Kmeans,0.382416,1
2,Kmeans,0.460685,0
2,Kmeans,0.436534,1
2,Kmeans,0.250742,1
2,Kmeans,0.200034,1
2,Kmeans,0.282807,1
2,Kmeans,0.487133,0
2,Kmeans,0.528081,0
2,Kmeans,0.515655,0
2,Kmeans,0.547258,0
2,Kmeans,0.080367,1
2,Kmeans,0.232448,0
2,Kmeans,-0.030836,1
2,Kmeans,0.319445,0
2,Kmeans,0.465447,1
2,Kmeans,0.508438,0
2,Kmeans,0.519526,0
2,Kmeans,0.554654,0
2,Kmeans,0.398929,0
2,Kmeans,0.338026,1
2,Kmeans,0.438606,1
2,Kmeans,0.16385,0
2,Kmeans,0.506316,1
2,Kmeans,0.448331,0
2,Kmeans,0.300283,0
2,Kmeans,0.087413,1
2,Kmeans,0.469576,0
2,Kmeans,0.413633,1
2,Kmeans,0.382814,0
2,Kmeans,0.525286,0
2,Kmeans,0.466121,0
2,Kmeans,0.559054,0
2,Kmeans,0.435091,1
2,Kmeans,0.166612,1
2,Kmeans,0.018528,1
2,Kmeans,0.559967,0
2,Kmeans,0.420779,0
2,Kmeans,0.470942,1
2,Kmeans,0.478008,1
2,Kmeans,0.156975,1
2,Kmeans,0.326357,1
2,Kmeans,0.493913,1
2,Kmeans,0.315721,0
2,Kmeans,0.305618,1
2,Kmeans,0.4017,1
2,Kmeans,0.126932,0
2,Kmeans,0.408532,1
2,Kmeans,0.437286,0
2,Kmeans,0.422841,0
2,Kmeans,0.376564,0
2,Kmeans,0.386766,0
2,Kmeans,0.470359,0
2,Kmeans,0.483906,0
2,Kmeans,0.064434,1
2,Kmeans,0.345856,0
2,Kmeans,0.462121,0
2,Kmeans,0.50957,0
2,Kmeans,0.289398,1
2,Kmeans,0.546141,0
2,Kmeans,0.24416,1
2,Kmeans,0.319626,1
2,Kmeans,0.279098,1
2,Kmeans,0.127278,0
2,Kmeans,0.508244,1
2,Kmeans,0.484661,1
2,Kmeans,0.291394,0
2,Kmeans,0.28875,1
2,Kmeans,0.085521,1
2,Kmeans,0.239787,0
2,Kmeans,0.352396,1
2,Kmeans,0.331239,0
2,Kmeans,0.557606,0
2,Kmeans,0.154175,1
2,Kmeans,0.419941,1
2,Kmeans,0.264165,1
2,Kmeans,0.501977,0
2,Kmeans,0.472189,0
2,Kmeans,0.531915,0
2,Kmeans,0.547729,0
2,Kmeans,0.406088,1
2,Kmeans,0.156655,1
2,Kmeans,0.482488,0
2,Kmeans,0.091688,1
2,Kmeans,0.056581,1
2,Kmeans,0.380761,0
2,Kmeans,0.481377,0
2,Kmeans,0.063679,1
2,Kmeans,0.527802,0
2,Kmeans,0.558044,0
2,Kmeans,0.325685,1
2,Kmeans,0.014166,1
2,Kmeans,0.276473,0
2,GMM,0.369271,1
2,GMM,0.255402,1
2,GMM,0.465171,0
2,GMM,0.537181,0
2,GMM,0.155641,0
2,GMM,0.019721,1
2,GMM,0.410549,1
2,GMM,0.171208,1
2,GMM,0.278476,0
