k,type,score,label
2,Kmeans,0.416958,1
2,Kmeans,0.020987,1
2,Kmeans,0.284277,0
2,Kmeans,0.101947,0
2,Kmeans,0.18412,1
2,Kmeans,0.331296,0
2,Kmeans,0.273009,0
2,Kmeans,0.158414,1
2,Kmeans,0.390067,0
2,Kmeans,0.40933,0
2,Kmeans,0.238014,1
2,Kmeans,0.360529,0
2,Kmeans,0.337125,1
2,Kmeans,0.11601,1
2,Kmeans,0.065265,1
2,Kmeans,0.42576,0
2,Kmeans,0.142273,0
2,Kmeans,0.159496,0
2,Kmeans,0.199932,1
2,Kmeans,0.353014,1
2,Kmeans,0.218004,0
2,Kmeans,0.37023,0
2,Kmeans,0.271843,1
2,Kmeans,0.084767,1
2,Kmeans,0.094249,1
2,Kmeans,0.222679,0
2,Kmeans,0.218376,1
2,Kmeans,0.264576,1
2,Kmeans,0.372986,0
2,Kmeans,0.297282,1
2,Kmeans,-0.013339,1
2,Kmeans,0.316444,1
2,Kmeans,0.303081,0
2,Kmeans,0.278387,0
2,Kmeans,0.24598,0
2,Kmeans,0.25765,0
2,Kmeans,0.156339,1
2,Kmeans,0.053562,0
2,Kmeans,0.361388,1
2,Kmeans,0.194586,0
2,Kmeans,0.150151,1
2,Kmeans,0.348228,1
2,Kmeans,0.20279,0
2,Kmeans,0.21247,0
2,Kmeans,0.239947,1
2,Kmeans,0.26806,1
2,Kmeans,0.315854,0
2,Kmeans,0.169457,1
2,Kmeans,0.279376,0
2,Kmeans,0.080098,1
2,Kmeans,0.110407,1
2,Kmeans,0.290378,0
2,Kmeans,0.08088,1
2,Kmeans,0.426274,0
2,Kmeans,0.255418,0
2,Kmeans,0.323676,1
2,Kmeans,0.337219,0
2,Kmeans,0.019801,0
2,Kmeans,0.039541,1
2,Kmeans,0.39011,1
2,Kmeans,0.010535,0
2,Kmeans,0.129508,0
2,Kmeans,0.270278,0
2,Kmeans,0.276068,0
2,Kmeans,0.221054,1
2,Kmeans,0.398275,1
2,Kmeans,0.416451,0
2,Kmeans,0.362234,0
2,Kmeans,0.224574,0
2,Kmeans,0.311968,0
2,Kmeans,0.014249,1
2,Kmeans,0.06053,0
2,Kmeans,0.101804,0
2,Kmeans,0.265532,1
2,Kmeans,0.401564,0
2,Kmeans,0.239703,0
2,Kmeans,0.004747,0
2,Kmeans,0.310272,1
2,Kmeans,0.36896,0
2,Kmeans,0.021252,1
2,Kmeans,0.185265,1
2,Kmeans,-0.004661,1
2,Kmeans,0.110343,1
2,Kmeans,0.023501,0
2,Kmeans,0.259809,1
2,Kmeans,0.181967,1
2,Kmeans,-0.017569,1
2,Kmeans,0.354719,0
2,Kmeans,0.131222,0
2,Kmeans,0.187632,1
2,Kmeans,0.182252,1
2,Kmeans,0.321023,1
2,Kmeans,0.254622,0
2,Kmeans,0.270484,1
2,Kmeans,0.250164,1
2,Kmeans,0.355886,0
2,Kmeans,0.146702,1
2,Kmeans,0.205795,0
2,Kmeans,0.2784,0
2,Kmeans,0.297635,0
2,Kmeans,0.388057,1
2,Kmeans,0.090592,1
2,Kmeans,0.219438,0
2,Kmeans,0.219633,1
2,Kmeans,0.190783,0
2,Kmeans,0.381958,1
2,Kmeans,0.161353,0
2,Kmeans,0.08955,0
2,Kmeans,0.20217,1
2,Kmeans,0.386669,1
2,Kmeans,0.284342,0
2,Kmeans,0.167606,0
2,Kmeans,0.106304,0
2,Kmeans,0.378627,0
2,Kmeans,0.265217,1
2,Kmeans,0.158444,1
2,Kmeans,0.159241,0
2,Kmeans,0.076843,1
2,Kmeans,0.247334,0
2,Kmeans,0.046929,1
2,Kmeans,0.178146,1
2,Kmeans,0.257466,1
2,Kmeans,0.202221,1
2,Kmeans,0.379867,1
2,Kmeans,0.358255,1
2,Kmeans,0.18313,0
2,Kmeans,0.039369,0
2,Kmeans,0.103392,1
2,Kmeans,0.186224,1
2,Kmeans,0.036023,1
2,Kmeans,0.077847,1
2,Kmeans,0.123656,1
2,Kmeans,0.267526,0
2,Kmeans,0.174887,0
2,Kmeans,0.328954,1
2,Kmeans,0.332527,0
2,Kmeans,0.262756,1
2,Kmeans,0.010093,1
2,Kmeans,0.312297,0
2,Kmeans,0.346416,1
2,Kmeans,0.047511,1
2,Kmeans,0.053085,0
2,Kmeans,0.232932,0
2,Kmeans,0.17254,0
2,Kmeans,0.3532,1
2,Kmeans,0.22974,0
2,Kmeans,0.24744,1
2,Kmeans,0.272434,1
2,Kmeans,0.118268,1
2,Kmeans,0.181175,0
2,Kmeans,0.368077,0
2,Kmeans,0.16289,0
2,Kmeans,0.298832,1
2,Kmeans,0.354227,1
2,Kmeans,0.298045,1
2,Kmeans,0.13621,1
2,Kmeans,0.254612,1
2,Kmeans,0.167596,0
2,Kmeans,-0.003271,1
2,Kmeans,0.061101,1
2,Kmeans,0.015735,0
2,Kmeans,0.157262,0
2,Kmeans,0.147221,1
2,Kmeans,0.104462,0
2,Kmeans,0.401565,1
2,Kmeans,0.16218,0
2,Kmeans,0.210158,0
2,Kmeans,0.224378,1
2,Kmeans,0.016507,1
2,Kmeans,0.084083,1
2,Kmeans,0.218669,0
2,Kmeans,0.400744,0
2,Kmeans,0.299492,0
2,Kmeans,0.140585,1
2,Kmeans,0.159036,1
2,Kmeans,0.394198,0
2,Kmeans,0.068192,0
2,Kmeans,0.103208,0
2,Kmeans,0.258101,0
2,Kmeans,0.369874,1
2,Kmeans,0.140173,1
2,Kmeans,0.341607,0
2,Kmeans,0.298222,1
2,Kmeans,0.360008,0
2,Kmeans,0.316912,1
2,Kmeans,0.043128,0
2,Kmeans,0.248643,0
2,Kmeans,0.35584,1
2,Kmeans,0.233738,0
2,Kmeans,0.389082,1
2,Kmeans,0.066913,1
2,Kmeans,0.122843,0
2,Kmeans,0.196211,1
2,Kmeans,0.038381,1
2,Kmeans,0.125353,1
2,Kmeans,0.372564,0
2,Kmeans,0.017011,0
2,Kmeans,0.207299,0
2,Kmeans,0.358494,0
2,Kmeans,0.26972,1
2,Kmeans,0.404797,0
2,Kmeans,0.254328,1
2,Kmeans,0.286677,0
2,Kmeans,0.155438,1
2,Kmeans,0.073237,0
2,Kmeans,0.076532,0
2,Kmeans,-0.005863,1
2,Kmeans,0.207824,0
2,Kmeans,0.210526,0
2,Kmeans,0.151142,1
2,Kmeans,0.389136,1
2,Kmeans,0.30053,0
2,Kmeans,0.320764,0
2,Kmeans,0.188388,0
2,Kmeans,0.177665,1
2,Kmeans,0.397678,1
2,Kmeans,0.381831,0
2,Kmeans,0.04061,1
2,Kmeans,0.342958,1
2,Kmeans,0.003701,0
2,Kmeans,0.235238,1
2,Kmeans,-0.000513,1
2,Kmeans,0.276788,0
2,Kmeans,0.154763,1
2,Kmeans,0.357264,0
2,Kmeans,0.110637,0
2,Kmeans,0.093564,1
2,Kmeans,0.281356,0
2,Kmeans,0.049594,1
2,Kmeans,0.33699,1
2,Kmeans,0.195389,0
2,Kmeans,0.233268,0
2,Kmeans,0.20816,0
2,Kmeans,0.105506,1
2,Kmeans,0.426738,0
2,Kmeans,0.307141,0
2,Kmeans,0.082524,0
2,Kmeans,0.075372,0
2,Kmeans,0.411451,0
2,Kmeans,0.179789,1
2,Kmeans,0.35685,1
2,Kmeans,0.366115,1
2,Kmeans,0.015974,0
2,Kmeans,-0.008003,1
2,Kmeans,0.297438,0
2,Kmeans,0.362024,1
2,Kmeans,0.206512,1
2,Kmeans,0.336244,0
2,Kmeans,0.204334,0
2,Kmeans,0.361594,0
2,Kmeans,0.24326,0
2,Kmeans,0.32142,0
2,Kmeans,0.009241,0
2,Kmeans,0.282393,1
2,Kmeans,0.376301,0
2,Kmeans,0.344691,0
2,Kmeans,0.11018,1
2,Kmeans,0.009773,1
2,Kmeans,0.037317,0
2,Kmeans,0.061724,0
2,Kmeans,0.034366,0
2,Kmeans,0.131382,0
2,Kmeans,0.305421,1
2,Kmeans,0.193328,0
2,Kmeans,0.265071,0
2,Kmeans,0.111028,0
2,Kmeans,0.237078,1
2,Kmeans,0.113963,0
2,Kmeans,0.161885,1
2,Kmeans,0.219302,1
2,Kmeans,0.07102,0
2,Kmeans,0.057597,0
2,Kmeans,0.211588,0
2,Kmeans,0.325733,1
2,Kmeans,0.424106,0
2,Kmeans,0.372428,0
2,Kmeans,0.145907,1
2,Kmeans,0.397518,1
2,Kmeans,0.204097,0
2,Kmeans,0.174956,0
2,Kmeans,0.006604,1
2,Kmeans,0.227652,0
2,Kmeans,0.114622,1
2,Kmeans,0.346585,0
2,Kmeans,0.357043,1
2,Kmeans,0.210085,1
2,Kmeans,0.289887,1
2,Kmeans,0.409518,0
2,Kmeans,0.135119,1
2,Kmeans,0.216395,1
2,Kmeans,0.023953,1
2,Kmeans,0.378197,0
2,Kmeans,0.355531,1
2,Kmeans,0.395385,0
2,Kmeans,0.306198,0
2,Kmeans,0.060859,1
2,Kmeans,0.264415,0
2,Kmeans,0.132189,0
2,Kmeans,0.251849,0
2,Kmeans,0.370746,1
2,Kmeans,0.129668,1
2,Kmeans,0.192713,1
2,Kmeans,0.368798,0
2,Kmeans,0.293506,1
2,Kmeans,0.148009,0
2,Kmeans,0.402654,0
2,Kmeans,0.34131,1
2,Kmeans,0.166477,1
2,Kmeans,0.238529,0
2,Kmeans,0.288292,1
2,Kmeans,0.293483,0
2,Kmeans,0.121812,0
2,Kmeans,0.286708,1
2,Kmeans,0.121001,1
2,Kmeans,0.370507,0
2,Kmeans,0.20446,1
2,Kmeans,0.090194,0
2,Kmeans,0.231172,0
2,Kmeans,0.315612,1
2,Kmeans,0.406983,1
2,Kmeans,-0.012665,1
2,Kmeans,0.383451,0
2,Kmeans,0.237841,0
2,Kmeans,0.302888,0
2,Kmeans,0.028272,0
2,Kmeans,0.101292,1
2,Kmeans,0.002605,1
2,Kmeans,0.047732,0
2,Kmeans,0.351118,1
2,Kmeans,0.096147,0
2,Kmeans,0.080247,0
2,Kmeans,0.02814,1
2,Kmeans,0.120741,0
2,Kmeans,0.342533,1
2,Kmeans,0.360822,1
2,Kmeans,0.331197,0
2,Kmeans,0.327156,0
2,Kmeans,0.30321,0
2,Kmeans,0.279759,1
2,Kmeans,0.200551,0
2,Kmeans,0.301898,0
2,Kmeans,0.366097,0
2,Kmeans,0.032514,0
2,Kmeans,0.402797,1
2,Kmeans,0.393434,0
2,Kmeans,0.202044,0
2,Kmeans,0.250869,0
2,Kmeans,0.150966,1
2,Kmeans,0.1983,0
2,Kmeans,0.317507,0
2,Kmeans,0.166895,0
2,Kmeans,0.171652,1
2,Kmeans,0.370436,0
2,Kmeans,0.347939,0
2,Kmeans,0.29894,1
2,Kmeans,0.325357,1
2,Kmeans,0.199987,0
2,Kmeans,0.03692,1
2,Kmeans,0.364038,0
2,Kmeans,0.375863,0
2,Kmeans,0.223399,0
2,Kmeans,0.120862,0
2,Kmeans,0.012556,1
2,Kmeans,0.067389,0
2,Kmeans,0.169567,1
2,Kmeans,0.313408,0
2,Kmeans,0.269863,0
2,Kmeans,0.1093,0
2,Kmeans,0.255902,1
2,Kmeans,0.386052,0
2,Kmeans,0.204761,1
2,Kmeans,0.307395,1
2,Kmeans,0.092365,0
2,Kmeans,0.187386,1
2,Kmeans,0.275509,0
2,Kmeans,0.321296,1
2,Kmeans,0.297778,1
2,Kmeans,0.109104,0
2,Kmeans,0.281068,0
2,Kmeans,0.044373,1
2,Kmeans,0.156719,0
2,Kmeans,0.131979,1
2,Kmeans,0.100507,1
2,Kmeans,0.26801,1
2,Kmeans,0.340782,1
2,Kmeans,0.310549,1
2,Kmeans,0.173645,1
2,Kmeans,0.17737,1
2,Kmeans,0.259141,0
2,Kmeans,0.246873,0
2,Kmeans,0.268383,1
2,Kmeans,0.014177,1
2,Kmeans,0.385493,1
2,Kmeans,0.27577,0
2,Kmeans,0.352357,1
2,Kmeans,0.148991,0
2,Kmeans,0.009139,1
2,Kmeans,0.0755,1
2,Kmeans,0.239323,1
2,Kmeans,0.367869,1
2,Kmeans,0.418091,0
2,Kmeans,0.348967,1
2,Kmeans,0.119586,0
2,Kmeans,0.376999,1
2,Kmeans,0.383411,0
2,Kmeans,0.167909,1
2,Kmeans,0.035005,1
2,Kmeans,0.403523,0
2,Kmeans,0.189777,0
2,Kmeans,0.206024,0
2,Kmeans,0.31616,1
2,Kmeans,0.250387,0
2,Kmeans,0.377412,0
2,Kmeans,0.060848,0
2,Kmeans,0.350672,1
2,Kmeans,0.422347,0
2,Kmeans,0.376925,1
2,Kmeans,0.304652,1
2,Kmeans,0.285207,1
2,Kmeans,0.111154,1
2,Kmeans,0.271202,0
2,Kmeans,0.036022,0
2,Kmeans,0.183304,1
2,Kmeans,0.14659,1
2,Kmeans,0.035402,1
2,Kmeans,0.193486,1
2,Kmeans,0.186327,0
2,Kmeans,0.207265,1
2,Kmeans,0.377141,1
2,Kmeans,0.198911,1
2,Kmeans,0.194313,1
2,Kmeans,0.224545,0
2,Kmeans,0.082498,1
2,Kmeans,0.352585,1
2,Kmeans,0.259716,1
2,Kmeans,0.009644,1
2,Kmeans,0.30685,1
2,Kmeans,0.350571,0
2,Kmeans,0.325114,1
2,Kmeans,0.12263,0
2,Kmeans,0.154875,1
2,Kmeans,0.366537,0
2,Kmeans,-0.020802,1
2,Kmeans,0.409151,0
2,Kmeans,0.356929,1
2,Kmeans,0.085858,1
2,Kmeans,0.06515,0
2,Kmeans,0.37563,0
2,Kmeans,0.306632,1
2,Kmeans,0.041282,1
2,Kmeans,0.329006,1
2,Kmeans,0.120021,0
2,Kmeans,0.282009,1
2,Kmeans,0.020526,1
2,Kmeans,0.051039,0
2,Kmeans,0.168545,1
2,Kmeans,0.401015,1
2,Kmeans,0.314789,0
2,Kmeans,0.34916,0
2,Kmeans,0.376502,1
2,Kmeans,0.281517,1
2,Kmeans,0.244019,0
2,Kmeans,0.29769,0
2,Kmeans,0.361278,1
2,Kmeans,0.082546,0
2,Kmeans,0.335201,0
2,Kmeans,0.229653,0
2,Kmeans,0.300141,0
2,Kmeans,0.171172,1
2,Kmeans,0.187351,0
2,Kmeans,0.077467,0
2,Kmeans,0.156468,0
2,Kmeans,0.279177,1
2,Kmeans,0.144198,1
2,Kmeans,0.090523,0
2,Kmeans,0.274337,0
2,Kmeans,0.182505,1
2,Kmeans,0.184764,0
2,Kmeans,0.248558,0
2,Kmeans,0.063594,0
2,Kmeans,0.286532,0
2,Kmeans,0.058109,0
2,Kmeans,0.285693,0
2,Kmeans,0.224285,1
2,Kmeans,0.268044,1
2,Kmeans,0.139379,0
2,Kmeans,0.373028,0
2,Kmeans,0.165815,1
2,Kmeans,0.217938,1
2,Kmeans,0.373545,1
2,Kmeans,0.174626,1
2,Kmeans,0.02421,0
2,Kmeans,0.328802,1
2,Kmeans,0.16912,0
2,Kmeans,0.225391,1
2,Kmeans,0.08354,1
2,Kmeans,0.389285,1
2,Kmeans,0.253403,1
2,Kmeans,0.181242,1
2,Kmeans,0.236765,0
2,Kmeans,0.310384,0
2,Kmeans,0.383696,0
2,Kmeans,0.382668,1
2,Kmeans,0.383449,0
2,Kmeans,0.124471,0
2,Kmeans,0.277464,1
2,Kmeans,0.255092,0
2,Kmeans,0.119439,0
2,Kmeans,0.149781,0
2,Kmeans,0.287888,1
2,Kmeans,0.183262,1
2,Kmeans,0.123508,1
2,Kmeans,0.229429,0
2,Kmeans,0.283725,1
2,Kmeans,0.095033,1
2,Kmeans,0.324067,0
2,Kmeans,0.218331,1
2,Kmeans,0.371696,1
2,Kmeans,0.35088,0
2,Kmeans,0.086602,1
2,Kmeans,0.000656,1
2,Kmeans,0.115871,0
2,Kmeans,0.251112,0
2,Kmeans,0.339031,1
2,Kmeans,0.201486,0
2,Kmeans,0.393598,0
2,Kmeans,0.384647,1
2,Kmeans,0.37122,0
2,Kmeans,0.34247,1
2,Kmeans,0.171466,0
2,Kmeans,0.200669,0
2,Kmeans,0.272234,1
2,Kmeans,0.414414,1
2,Kmeans,0.168124,1
2,Kmeans,0.211531,1
2,Kmeans,0.368307,1
2,Kmeans,0.251397,1
2,Kmeans,-0.009726,1
2,Kmeans,0.003557,0
2,Kmeans,0.081961,0
2,Kmeans,0.311513,1
2,Kmeans,0.380307,0
2,Kmeans,0.227973,0
2,Kmeans,0.30152,1
2,Kmeans,0.309271,0
2,Kmeans,-0.0182,1
2,Kmeans,0.274612,1
2,Kmeans,0.122347,0
2,Kmeans,0.234767,0
2,Kmeans,0.284131,1
2,Kmeans,0.333233,0
2,Kmeans,0.129421,0
2,Kmeans,0.302722,0
2,Kmeans,0.032572,0
2,Kmeans,0.256418,1
2,Kmeans,0.232232,0
2,Kmeans,0.31102,0
2,Kmeans,0.027069,1
2,Kmeans,0.310775,0
2,Kmeans,0.341182,1
2,Kmeans,0.218936,1
2,Kmeans,0.156452,1
2,Kmeans,0.01737,1
2,Kmeans,0.063359,1
2,Kmeans,0.218475,0
2,Kmeans,0.324299,0
2,Kmeans,0.25853,1
2,Kmeans,0.396737,0
2,Kmeans,0.155253,1
2,Kmeans,0.386096,0
2,Kmeans,0.129724,0
2,Kmeans,0.301768,0
2,Kmeans,0.090931,1
2,Kmeans,0.234319,1
2,Kmeans,0.330788,0
2,Kmeans,0.35998,1
2,Kmeans,0.351548,0
2,Kmeans,0.399072,1
2,Kmeans,0.227252,0
2,Kmeans,0.373961,1
2,Kmeans,0.416542,1
2,Kmeans,0.016933,1
2,Kmeans,0.042385,0
2,Kmeans,0.418651,0
2,Kmeans,0.219156,0
2,Kmeans,0.235193,1
2,Kmeans,0.272839,0
2,Kmeans,0.121275,1
2,Kmeans,0.412478,0
2,Kmeans,0.282568,0
2,Kmeans,0.354472,1
2,Kmeans,0.168435,0
2,Kmeans,0.237136,0
2,Kmeans,0.313392,0
2,Kmeans,0.213762,0
2,Kmeans,0.137097,1
2,Kmeans,0.21133,1
2,Kmeans,0.232216,0
2,Kmeans,0.247845,1
2,Kmeans,0.1591,1
2,Kmeans,-0.0107,1
2,Kmeans,0.128872,0
2,Kmeans,0.048437,1
2,Kmeans,0.08434,1
2,Kmeans,0.179518,0
2,Kmeans,0.368772,0
2,Kmeans,0.309092,1
2,Kmeans,0.231136,1
2,Kmeans,0.398222,1
2,Kmeans,0.272327,0
2,Kmeans,0.378256,1
2,Kmeans,0.086044,0
2,Kmeans,0.092568,1
2,Kmeans,0.127298,0
2,Kmeans,0.320632,0
2,Kmeans,0.115587,1
2,Kmeans,0.137442,1
2,Kmeans,-0.005847,1
2,Kmeans,0.141521,0
2,Kmeans,0.182692,1
2,Kmeans,0.053548,0
2,Kmeans,0.264484,1
2,Kmeans,0.159985,0
2,Kmeans,0.359219,0
2,Kmeans,0.213297,0
2,Kmeans,0.339068,0
2,Kmeans,0.153191,1
2,Kmeans,0.389261,1
2,Kmeans,0.368428,0
2,Kmeans,0.260793,1
2,Kmeans,0.319515,1
2,Kmeans,0.114181,0
2,Kmeans,0.196213,1
2,Kmeans,0.276019,0
2,Kmeans,0.066856,1
2,Kmeans,0.383022,0
2,Kmeans,0.421953,1
2,Kmeans,0.37429,0
2,Kmeans,0.313801,1
2,Kmeans,0.365274,0
2,Kmeans,-0.013913,1
2,Kmeans,0.308959,0
2,Kmeans,0.248455,0
2,Kmeans,0.292858,0
2,Kmeans,0.176642,0
2,Kmeans,0.091989,1
2,Kmeans,0.083797,0
2,Kmeans,0.36584,0
2,Kmeans,0.398733,0
2,Kmeans,0.352831,1
2,Kmeans,0.055915,1
2,Kmeans,0.259775,1
2,Kmeans,0.176401,0
2,Kmeans,0.007931,1
2,Kmeans,0.014917,1
2,Kmeans,0.34954,1
2,Kmeans,0.211985,0
2,Kmeans,0.376811,0
2,Kmeans,0.046883,1
2,Kmeans,0.362844,1
2,Kmeans,0.010187,0
2,Kmeans,0.164358,1
2,Kmeans,0.27723,1
2,Kmeans,0.209342,0
2,Kmeans,0.145188,1
2,Kmeans,0.191174,1
2,Kmeans,0.312333,1
2,Kmeans,0.284457,1
2,Kmeans,0.346892,1
2,Kmeans,0.290782,0
2,Kmeans,0.23122,0
2,Kmeans,0.346824,1
2,Kmeans,0.116753,0
2,Kmeans,0.356013,1
2,Kmeans,0.379204,0
2,Kmeans,0.27869,0
2,Kmeans,0.027859,1
2,Kmeans,0.272952,1
2,Kmeans,0.218052,1
2,Kmeans,0.244488,0
2,Kmeans,0.099132,0
2,Kmeans,0.32744,0
2,Kmeans,0.18281,1
2,Kmeans,0.171535,0
2,Kmeans,0.232426,0
2,Kmeans,0.273987,0
2,Kmeans,0.187823,0
2,Kmeans,0.31265,1
2,Kmeans,0.205135,1
2,Kmeans,0.290677,1
2,Kmeans,0.346515,1
2,GMM,0.071063,1
2,GMM,0.103294,1
2,GMM,0.153801,0
2,GMM,0.089923,1
2,GMM,0.107926,1
2,GMM,0.118789,0
2,GMM,-0.278471,1
2,GMM,0.225098,1
2,GMM,0.312422,0
