k,type,score,label
2,Kmeans,0.538081,0
2,Kmeans,0.300509,0
2,Kmeans,0.322638,1
2,Kmeans,0.342625,0
2,Kmeans,0.482923,0
2,Kmeans,0.439289,0
2,Kmeans,0.279736,0
2,Kmeans,0.174036,1
2,Kmeans,0.354004,0
2,Kmeans,0.459871,0
2,Kmeans,0.446892,0
2,Kmeans,0.471884,0
2,Kmeans,0.31973,0
2,Kmeans,0.540234,0
2,Kmeans,0.347035,0
2,Kmeans,0.451683,0
2,Kmeans,0.495916,0
2,Kmeans,0.027993,0
2,Kmeans,0.514007,0
2,Kmeans,0.484646,0
2,Kmeans,0.490695,0
2,Kmeans,0.285961,0
2,Kmeans,0.528459,0
2,Kmeans,0.10573,1
2,Kmeans,0.432778,0
2,Kmeans,0.471511,0
2,Kmeans,0.118981,1
2,Kmeans,0.165283,0
2,Kmeans,0.332914,1
2,Kmeans,0.435721,0
2,Kmeans,0.463722,0
2,Kmeans,0.32031,0
2,Kmeans,0.455081,0
2,Kmeans,0.407773,1
2,Kmeans,0.394744,0
2,Kmeans,0.437712,1
2,Kmeans,0.550261,0
2,Kmeans,0.471434,0
2,Kmeans,0.450942,0
2,Kmeans,0.482047,0
2,Kmeans,0.270659,0
2,Kmeans,0.45257,0
2,Kmeans,0.408272,0
2,Kmeans,0.514824,0
2,Kmeans,0.524031,0
2,Kmeans,0.498732,0
2,Kmeans,0.412846,0
2,Kmeans,0.527198,0
2,Kmeans,0.195298,1
2,Kmeans,0.461034,0
2,Kmeans,0.443297,0
2,Kmeans,0.526545,0
2,Kmeans,0.367731,1
2,Kmeans,0.53902,0
2,Kmeans,0.511285,0
2,Kmeans,0.45859,0
2,Kmeans,0.510881,0
2,Kmeans,0.519081,0
2,Kmeans,0.289553,1
2,Kmeans,0.369913,0
2,Kmeans,0.495372,0
2,Kmeans,0.3843,0
2,Kmeans,0.32675,1
2,Kmeans,0.397975,0
2,Kmeans,0.474014,0
2,Kmeans,0.485391,0
2,Kmeans,0.353568,0
2,Kmeans,0.212259,0
2,Kmeans,0.281185,0
2,Kmeans,0.330502,0
2,Kmeans,0.449336,0
2,Kmeans,0.116257,0
2,Kmeans,0.198023,0
2,Kmeans,0.273794,0
2,Kmeans,0.347695,1
2,Kmeans,0.219703,0
2,Kmeans,0.166344,1
2,Kmeans,0.488068,0
2,Kmeans,0.407278,1
2,Kmeans,0.043977,1
2,Kmeans,0.465589,0
2,Kmeans,0.363366,1
2,Kmeans,0.368696,1
2,Kmeans,0.447123,1
2,Kmeans,0.458262,1
2,Kmeans,0.514402,0
2,Kmeans,0.160932,0
2,Kmeans,0.262525,0
2,Kmeans,0.511676,0
2,Kmeans,0.480604,0
2,Kmeans,0.420298,0
2,Kmeans,0.366586,1
2,Kmeans,0.346759,1
2,Kmeans,0.28384,0
2,Kmeans,0.414938,0
2,Kmeans,0.337315,1
2,Kmeans,0.503052,0
2,Kmeans,0.261808,1
2,Kmeans,0.244593,0
2,Kmeans,0.088533,1
2,Kmeans,0.47158,0
2,Kmeans,0.518454,0
2,Kmeans,0.472677,0
2,Kmeans,0.234472,0
2,Kmeans,0.428956,0
2,Kmeans,0.221978,0
2,Kmeans,0.491301,0
2,Kmeans,0.405789,0
2,Kmeans,0.490618,0
2,Kmeans,0.130923,0
2,Kmeans,0.18242,1
2,Kmeans,0.364612,0
2,Kmeans,0.424139,0
2,Kmeans,0.323908,0
2,Kmeans,0.401302,0
2,Kmeans,0.072201,1
2,Kmeans,0.480017,0
2,Kmeans,0.056986,1
2,Kmeans,0.457925,0
2,Kmeans,-0.015681,1
2,Kmeans,0.495827,0
2,Kmeans,0.40787,1
2,Kmeans,0.318514,0
2,Kmeans,0.455943,0
2,Kmeans,0.533081,0
2,Kmeans,0.416178,0
2,Kmeans,0.478053,0
2,Kmeans,0.495699,0
2,Kmeans,0.47195,0
2,Kmeans,0.367234,1
2,Kmeans,0.237496,1
2,Kmeans,0.347039,1
2,Kmeans,0.468309,0
2,Kmeans,0.260912,1
2,Kmeans,0.501701,0
2,Kmeans,0.377938,0
2,Kmeans,0.155039,1
2,Kmeans,0.17239,0
2,Kmeans,0.034069,1
2,Kmeans,0.303098,0
2,Kmeans,0.314724,0
2,Kmeans,0.496655,0
2,Kmeans,0.469379,0
2,Kmeans,0.05553,0
2,Kmeans,0.335723,1
2,Kmeans,0.316069,0
2,Kmeans,0.214215,1
2,Kmeans,-0.037943,1
2,Kmeans,0.40801,0
2,Kmeans,0.285109,1
2,Kmeans,0.46344,0
2,Kmeans,0.332375,1
2,Kmeans,0.424419,0
2,Kmeans,0.250469,0
2,Kmeans,0.505868,0
2,Kmeans,0.044163,1
2,Kmeans,0.3984,1
2,Kmeans,0.51222,0
2,Kmeans,0.462511,0
2,Kmeans,0.309029,0
2,Kmeans,0.45352,0
2,Kmeans,0.470529,0
2,Kmeans,0.372124,0
2,Kmeans,0.500902,0
2,Kmeans,0.074066,0
2,Kmeans,0.184003,1
2,Kmeans,0.472692,0
2,Kmeans,0.381467,0
2,Kmeans,0.052892,0
2,Kmeans,0.468298,0
2,Kmeans,0.405208,0
2,Kmeans,0.420511,0
2,Kmeans,0.304746,0
2,Kmeans,0.138707,1
2,Kmeans,0.334611,0
2,Kmeans,0.364982,0
2,Kmeans,0.321378,0
2,Kmeans,0.531008,0
2,Kmeans,0.462654,1
2,Kmeans,0.255509,1
2,Kmeans,0.444237,0
2,Kmeans,0.528196,0
2,Kmeans,0.347305,0
2,Kmeans,0.043933,0
2,Kmeans,0.304891,0
2,Kmeans,0.244451,1
2,Kmeans,0.034227,1
2,Kmeans,0.153508,0
2,Kmeans,0.537774,0
2,Kmeans,0.472422,0
2,Kmeans,0.25962,0
2,Kmeans,0.107955,0
2,Kmeans,0.126925,0
2,Kmeans,0.539749,0
2,Kmeans,0.481712,0
2,Kmeans,0.471984,0
2,Kmeans,0.071447,0
2,Kmeans,0.270454,0
2,Kmeans,0.342494,0
2,Kmeans,0.498242,0
2,Kmeans,0.19194,1
2,Kmeans,0.462357,0
2,Kmeans,0.544001,0
2,Kmeans,0.387429,0
2,Kmeans,0.484196,0
2,Kmeans,0.194736,0
2,Kmeans,0.49382,0
2,Kmeans,0.401241,0
2,Kmeans,0.495162,0
2,Kmeans,0.181091,0
2,Kmeans,0.478447,0
2,Kmeans,0.272481,1
2,Kmeans,0.434467,1
2,Kmeans,0.369673,0
2,Kmeans,0.450194,0
2,Kmeans,0.520161,0
2,Kmeans,0.495033,0
2,Kmeans,0.191243,0
2,Kmeans,0.261647,1
2,Kmeans,0.512574,0
2,Kmeans,0.293697,0
2,Kmeans,0.517485,0
2,Kmeans,0.252771,1
2,Kmeans,0.238396,0
2,Kmeans,0.401533,1
2,Kmeans,0.341084,1
2,Kmeans,0.212406,1
2,Kmeans,0.537095,0
2,Kmeans,0.511531,0
2,Kmeans,0.346175,0
2,Kmeans,0.450864,0
2,Kmeans,0.287841,0
2,Kmeans,0.343248,0
2,Kmeans,0.531016,0
2,Kmeans,0.428306,0
2,Kmeans,0.289791,1
2,Kmeans,0.357609,0
2,Kmeans,0.454321,0
2,Kmeans,0.492395,0
2,Kmeans,0.306673,0
2,Kmeans,0.305489,0
2,Kmeans,0.012606,1
2,Kmeans,0.436489,1
2,Kmeans,0.299595,0
2,Kmeans,0.522833,0
2,Kmeans,0.470998,0
2,Kmeans,0.089387,0
2,Kmeans,0.386913,0
2,Kmeans,0.195994,0
2,Kmeans,0.380162,0
2,Kmeans,0.555356,0
2,Kmeans,0.523432,0
2,Kmeans,0.427715,1
2,Kmeans,0.14587,1
2,Kmeans,0.264022,0
2,Kmeans,0.463353,1
2,Kmeans,0.442387,0
2,Kmeans,0.407867,0
2,Kmeans,0.029936,0
2,Kmeans,0.431987,0
2,Kmeans,0.075492,0
2,Kmeans,0.129776,1
2,Kmeans,0.445987,0
2,Kmeans,0.397284,0
2,Kmeans,0.461153,0
2,Kmeans,0.376082,1
2,Kmeans,0.495019,0
2,Kmeans,0.495126,0
2,Kmeans,0.331595,0
2,Kmeans,0.081679,1
2,Kmeans,0.063224,0
2,Kmeans,0.401979,0
2,Kmeans,0.27428,1
2,Kmeans,0.428755,0
2,Kmeans,0.298649,0
2,Kmeans,0.427109,1
2,Kmeans,0.483475,0
2,Kmeans,0.375827,1
2,Kmeans,0.492914,0
2,Kmeans,0.342469,1
2,Kmeans,0.484075,0
2,Kmeans,0.484204,0
2,Kmeans,0.349724,1
2,Kmeans,0.168517,0
2,Kmeans,0.423121,1
2,Kmeans,0.538508,0
2,Kmeans,0.397066,1
2,Kmeans,0.460172,0
2,Kmeans,0.362256,0
2,Kmeans,0.388934,1
2,Kmeans,0.511345,0
2,Kmeans,0.52917,0
2,Kmeans,0.417962,0
2,Kmeans,0.273946,1
2,Kmeans,0.227827,0
2,Kmeans,0.507681,0
2,Kmeans,0.228262,0
2,Kmeans,0.48699,0
2,Kmeans,0.378873,1
2,Kmeans,0.163092,1
2,Kmeans,0.330248,0
2,Kmeans,0.411342,0
2,Kmeans,0.350596,1
2,Kmeans,0.183626,0
2,Kmeans,0.350456,0
2,Kmeans,0.333179,1
2,Kmeans,0.369071,0
2,Kmeans,0.5151,0
2,Kmeans,0.481812,0
2,Kmeans,0.482864,0
2,Kmeans,0.3485,0
2,Kmeans,0.427695,1
2,Kmeans,0.358791,0
2,Kmeans,0.378037,1
2,Kmeans,0.542439,0
2,Kmeans,0.201878,0
2,Kmeans,0.491608,0
2,Kmeans,0.348896,0
2,Kmeans,0.224646,1
2,Kmeans,0.462996,0
2,Kmeans,-0.051938,1
